date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k2_2023_01;cluster_k2_2023_02;cluster_k2_2023_03;cluster_k2_2023_04;cluster_k2_2023_05;cluster_k2_2023_06;cluster_k2_2023_07;cluster_k2_2023_08;cluster_k2_2023_09;cluster_k2_2023_10;cluster_k2_2023_11;cluster_k2_2023_12;cluster_k2_2024_01;cluster_k2_2024_02;cluster_k2_2024_03;cluster_k2_2024_04;cluster_k2_2024_05;cluster_k2_2024_06;cluster_k2_2024_07;cluster_k2_2024_08;cluster_k2_2024_09;cluster_k2_2024_10;cluster_k2_2024_11;cluster_k2_2024_12
2024-10-12;2:00;0.302;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;3:00;0.154;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;4:00;0.068;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;5:00;0.103;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;6:00;0.163;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;7:00;0.066;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;8:00;0.081;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;9:00;0.168;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;10:00;0.073;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;11:00;0.202;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;12:00;0.395;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;13:00;0.104;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;14:00;0.151;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;15:00;0.158;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;16:00;0.108;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;17:00;0.076;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;18:00;0.16;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;19:00;0.179;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;20:00;0.098;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;21:00;0.177;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;22:00;0.797;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;23:00;1.036;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-12;24:00:00;0.647;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;1:00;0.261;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;2:00;0.152;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;3:00;0.119;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;4:00;0.057;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;5:00;0.113;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;6:00;0.143;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;7:00;0.075;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;8:00;0.067;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;9:00;0.163;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;10:00;0.074;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;11:00;0.269;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;12:00;0.318;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;13:00;0.105;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;14:00;0.075;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;15:00;0.152;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;16:00;0.084;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;17:00;0.442;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;18:00;0.259;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;19:00;0.267;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;20:00;0.557;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;21:00;0.414;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;22:00;0.288;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;23:00;0.332;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-13;24:00:00;0.308;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;1:00;0.189;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;2:00;0.071;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;3:00;0.078;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;4:00;0.148;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;5:00;0.12;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;6:00;0.091;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;7:00;0.076;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;8:00;0.163;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;9:00;0.747;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;10:00;0.488;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;11:00;0.08;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;12:00;0.184;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;13:00;0.364;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;14:00;0.482;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;15:00;0.571;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;16:00;0.251;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;17:00;0.07;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;18:00;0.075;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;19:00;0.172;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;20:00;0.111;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;21:00;0.478;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;22:00;0.585;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;23:00;0.543;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-14;24:00:00;0.425;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;1:00;0.19;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;2:00;0.078;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;3:00;0.145;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;4:00;0.117;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;5:00;0.077;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;6:00;0.129;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;7:00;0.111;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;8:00;0.1;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;9:00;0.661;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;10:00;0.159;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;11:00;0.094;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;12:00;0.095;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;13:00;0.136;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;14:00;0.589;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;15:00;0.426;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;16:00;0.302;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;17:00;0.26;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;18:00;0.217;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;19:00;0.289;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;20:00;0.235;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;21:00;0.272;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;22:00;0.777;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;23:00;0.379;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-15;24:00:00;0.378;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;1:00;0.18;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;2:00;0.075;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;3:00;0.105;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;4:00;0.105;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;5:00;0.137;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;6:00;0.059;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;7:00;0.098;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;8:00;0.129;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;9:00;0.176;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;10:00;0.087;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;11:00;0.142;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;12:00;0.096;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;13:00;0.077;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;14:00;0.419;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;15:00;0.302;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;16:00;0.411;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;17:00;0.244;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;18:00;0.127;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;19:00;0.113;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;20:00;0.112;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;21:00;0.352;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;22:00;0.934;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;23:00;0.973;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-16;24:00:00;0.302;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;1:00;0.343;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;2:00;0.17;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;3:00;0.16;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;4:00;0.097;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;5:00;0.078;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;6:00;0.139;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;7:00;0.097;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;8:00;0.084;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;9:00;0.196;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;10:00;0.182;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;11:00;0.574;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;12:00;0.133;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;13:00;0.06;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;14:00;0.287;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;15:00;0.456;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;16:00;0.244;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;17:00;0.347;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;18:00;0.227;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;19:00;0.168;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;20:00;0.421;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;21:00;0.499;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;22:00;0.408;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;23:00;0.452;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-17;24:00:00;0.315;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;1:00;0.302;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;2:00;0.157;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;3:00;0.117;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;4:00;0.171;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;5:00;0.092;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;6:00;0.078;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;7:00;0.126;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;8:00;0.102;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;9:00;0.169;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;10:00;0.097;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;11:00;0.124;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;12:00;0.114;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;13:00;0.123;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;14:00;0.104;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;15:00;0.073;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;16:00;0.105;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;17:00;0.107;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;18:00;0.145;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;19:00;0.066;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;20:00;0.067;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;21:00;0.144;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;22:00;0.084;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;23:00;0.128;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-18;24:00:00;0.073;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;1:00;0.082;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;2:00;0.141;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;3:00;0.109;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;4:00;0.105;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;5:00;0.128;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;6:00;0.121;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;7:00;0.124;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;8:00;0.113;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;9:00;0.095;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;10:00;0.073;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;11:00;0.131;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;12:00;0.079;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;13:00;0.148;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;14:00;0.074;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;15:00;0.081;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;16:00;0.117;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;17:00;0.119;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;18:00;0.11;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;19:00;0.071;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;20:00;0.125;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;21:00;0.086;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;22:00;0.144;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;23:00;0.058;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-19;24:00:00;0.102;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;1:00;0.115;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;2:00;0.139;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;3:00;0.067;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;4:00;0.075;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;5:00;0.148;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;6:00;0.086;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;7:00;0.129;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;8:00;0.077;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;9:00;0.123;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;10:00;0.08;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;11:00;0.147;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;12:00;0.076;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;13:00;0.077;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;14:00;0.121;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;15:00;0.13;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;16:00;0.138;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;17:00;1.416;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;18:00;0.511;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;19:00;0.396;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;20:00;0.274;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;21:00;0.621;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;22:00;0.495;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;23:00;0.276;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-20;24:00:00;0.287;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;1:00;0.201;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;2:00;0.074;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;3:00;0.086;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;4:00;0.135;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;5:00;0.076;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;6:00;0.098;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;7:00;0.121;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;8:00;0.226;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;9:00;0.086;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;10:00;0.099;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;11:00;0.173;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;12:00;0.07;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;13:00;0.061;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;14:00;0.373;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;15:00;0.416;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;16:00;0.222;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;17:00;0.183;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;18:00;0.112;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;19:00;0.178;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;20:00;0.245;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;21:00;0.247;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;22:00;0.612;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;23:00;0.467;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-21;24:00:00;0.34;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-22;1:00;0.186;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-22;2:00;0.095;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-22;3:00;0.058;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-22;4:00;0.157;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-22;5:00;0.078;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-22;6:00;0.06;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-22;7:00;0.155;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-22;8:00;0.093;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-22;9:00;0.241;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-22;10:00;0.144;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-22;11:00;0.072;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-22;12:00;0.132;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-22;13:00;0.081;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-22;14:00;0.533;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-22;15:00;0.465;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-22;16:00;0.213;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-22;17:00;0.065;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
2024-10-22;18:00;0.111;Real;;;;2024;10;;;;;;;;;;;;;;;;;;;;;;1.0;;
