date_only,mean,median,min,max,std,p25,p50,p75
2024-07-03,0.20326854219948848,0.133,0.025,1.525,0.19452523930281662,0.079,0.133,0.2515
2024-07-04,0.20595907928388746,0.137,0.027,1.311,0.20113373115512195,0.088,0.137,0.2395
2024-07-05,0.2298184143222506,0.124,0.037,2.419,0.292671611315993,0.079,0.124,0.2535
2024-07-06,0.16784654731457802,0.107,0.028,1.371,0.17750227729011422,0.07,0.107,0.1995
2024-07-07,0.14152941176470588,0.091,0.027,1.18,0.1577590455106214,0.0645,0.091,0.1485
2024-07-08,0.16959846547314578,0.111,0.034,1.406,0.1695370162975481,0.071,0.111,0.1995
2024-07-09,0.1965089514066496,0.131,0.034,1.143,0.2035180437957187,0.0725,0.131,0.2165
2024-07-10,0.20080306905370843,0.131,0.0,2.123,0.2269054012551528,0.0835,0.131,0.2195
2024-07-11,0.22836828644501278,0.138,0.035,2.81,0.275268377046707,0.087,0.138,0.224
2024-07-12,0.20654219948849104,0.131,0.014,2.93,0.27562764297800635,0.087,0.131,0.216
2024-07-13,0.22822506393861894,0.143,0.027,2.514,0.2803472032044323,0.101,0.143,0.231
2024-07-14,0.33762148337595904,0.139,0.029,5.324,0.7405584136650544,0.099,0.139,0.229
2024-07-15,0.29712531969309464,0.157,0.03,3.236,0.3934816480239305,0.11,0.157,0.2875
2024-07-16,0.2104066496163683,0.154,0.036,1.139,0.1716169283885345,0.111,0.154,0.255
2024-07-17,0.2438823529411765,0.154,0.031,2.268,0.263904793381693,0.1025,0.154,0.2795
2024-07-18,0.3198542199488491,0.176,0.033,3.148,0.39449408266511093,0.1225,0.176,0.336
2024-07-19,0.3725473145780051,0.163,0.025,4.329,0.5272110385470385,0.1055,0.163,0.4245
2024-07-20,0.3714117647058824,0.143,0.029,4.577,0.5965565735114303,0.0945,0.143,0.34450000000000003
2024-07-21,0.17461381074168797,0.125,0.035,1.881,0.1656985421954503,0.091,0.125,0.199
2024-07-22,0.19660358056265984,0.128,0.028,1.433,0.1828183598687381,0.085,0.128,0.2395
2024-07-23,0.2539820971867008,0.135,0.028,1.893,0.29333522817575786,0.087,0.135,0.2915
2024-07-24,0.26760869565217393,0.145,0.034,1.897,0.3127586729635732,0.0895,0.145,0.28200000000000003
2024-07-25,0.27717391304347827,0.148,0.037,2.827,0.35975056235202396,0.092,0.148,0.3085
2024-07-26,0.3256828644501279,0.158,0.042,3.983,0.45952021990386005,0.0935,0.158,0.334
2024-07-27,0.3884808184143222,0.146,0.036,4.703,0.6389422340691504,0.0945,0.146,0.3575
2024-07-28,0.3765140664961637,0.148,0.037,3.72,0.5278688834691426,0.1015,0.148,0.40800000000000003
2024-07-29,0.33116368286445014,0.169,0.032,4.65,0.47004453559946263,0.113,0.169,0.352
2024-07-30,0.3821508951406649,0.186,0.038,2.887,0.48906804124492265,0.119,0.186,0.4065
2024-07-31,0.4987186700767263,0.178,0.038,5.326,0.9021065532801806,0.113,0.178,0.39
2024-08-01,0.37232480818414326,0.154,0.042,3.07,0.5049245684952905,0.1055,0.154,0.4335
2024-08-02,0.25302813299232735,0.141,0.031,3.426,0.36118050281924385,0.0915,0.141,0.2575
2024-08-03,0.20851918158567775,0.117,0.026,2.605,0.2752071276196562,0.0805,0.117,0.2105
2024-08-04,0.2255984654731458,0.103,0.029,2.615,0.35283915838515845,0.075,0.103,0.195
2024-08-05,0.31475703324808185,0.131,0.032,2.675,0.47042207975761885,0.0805,0.131,0.2975
2024-08-06,0.3205984654731458,0.135,0.037,3.099,0.4559929766639724,0.086,0.135,0.352
2024-08-07,0.28687212276214835,0.119,0.031,2.983,0.4477896014817959,0.082,0.119,0.28
2024-08-08,0.33530179028132995,0.129,0.029,3.301,0.4890358814079791,0.082,0.129,0.365
2024-08-09,0.3043145780051151,0.125,0.022,2.876,0.4517343055804141,0.083,0.125,0.304
2024-08-10,0.34982097186700767,0.119,0.034,3.275,0.5419755398682337,0.084,0.119,0.3595
2024-08-11,0.33748849104859335,0.115,0.033,5.359,0.6105091353570263,0.084,0.115,0.231
2024-08-12,0.33390537084398975,0.123,0.0,4.515,0.5436843718101222,0.082,0.123,0.2565
2024-08-13,0.24824296675191818,0.123,0.0,2.842,0.38394142821916294,0.081,0.123,0.224
2024-08-14,0.1606624040920716,0.109,0.0,1.09,0.16146917970058527,0.079,0.109,0.1795
2024-08-15,0.1674680306905371,0.109,0.029,1.743,0.20868918951756094,0.0755,0.109,0.161
2024-08-16,0.14008951406649617,0.1,0.029,1.597,0.1441406174806809,0.068,0.1,0.144
2024-08-17,0.2366777493606138,0.097,0.032,5.161,0.6845675846397762,0.068,0.097,0.1485
2024-08-18,0.16170588235294117,0.102,0.032,1.923,0.18498921088754447,0.075,0.102,0.1615
2024-08-19,0.19255242966751918,0.115,0.026,2.132,0.2424174756499453,0.077,0.115,0.1945
2024-08-20,0.180074168797954,0.124,0.029,1.163,0.17114954361538937,0.0835,0.124,0.195
2024-08-21,0.162613810741688,0.116,0.03,0.979,0.14008995905948132,0.083,0.116,0.1775
2024-08-22,0.15778260869565217,0.109,0.028,1.239,0.14317160692714298,0.0795,0.109,0.1665
2024-08-23,0.1776982097186701,0.107,0.03,1.232,0.19047364976079217,0.081,0.107,0.1755
2024-08-24,0.2098695652173913,0.129,0.035,2.746,0.2716660107644721,0.0885,0.129,0.2045
2024-08-25,0.17757544757033247,0.118,0.033,1.323,0.18556065788471127,0.081,0.118,0.1815
2024-08-26,0.17343478260869566,0.119,0.03,1.235,0.16063032959895215,0.0785,0.119,0.1895
2024-08-27,0.19278260869565217,0.123,0.032,1.812,0.23661892180953206,0.082,0.123,0.205
2024-08-28,0.2263682864450128,0.124,0.036,1.982,0.26294293505290395,0.086,0.124,0.255
2024-08-29,0.20653708439897697,0.129,0.0,1.734,0.22491122586179854,0.08,0.129,0.262
2024-08-30,0.20320971867007673,0.109,0.0,4.16,0.3469195901922395,0.075,0.109,0.181
2024-08-31,0.25434782608695655,0.106,0.0,5.277,0.6387617281690156,0.0735,0.106,0.197
2024-09-01,0.2153631713554987,0.136,0.036,1.629,0.2334389967513476,0.085,0.136,0.221
2024-09-02,0.2154450127877238,0.137,0.033,1.936,0.2293094682412044,0.088,0.137,0.2395
2024-09-03,0.19663427109974424,0.125,0.031,2.042,0.22006170871597114,0.083,0.125,0.2105
2024-09-04,0.18923273657289003,0.124,0.035,1.427,0.18197138279503766,0.0805,0.124,0.213
2024-09-05,0.18360869565217391,0.109,0.025,1.096,0.1824373804085818,0.075,0.109,0.209
2024-09-06,0.17081329923273655,0.11,0.027,1.308,0.1655920177288067,0.076,0.11,0.2105
2024-09-07,0.19531457800511506,0.112,0.028,1.545,0.23743976459847213,0.077,0.112,0.1985
2024-09-08,0.20641687979539644,0.124,0.031,1.697,0.23413012516379383,0.08,0.124,0.2315
2024-09-09,0.18245524296675192,0.134,0.032,0.846,0.15189994148267738,0.084,0.134,0.223
2024-09-10,0.1864705882352941,0.125,0.028,1.546,0.18499571312957433,0.084,0.125,0.2075
2024-09-11,0.19622762148337594,0.118,0.027,1.447,0.20517255240586738,0.0825,0.118,0.219
2024-09-12,0.19108695652173913,0.116,0.027,1.975,0.20247924264286024,0.077,0.116,0.2345
2024-09-13,0.27105882352941174,0.116,0.026,5.048,0.6384449450132499,0.0795,0.116,0.217
2024-09-14,0.19969053708439896,0.116,0.024,1.598,0.23034923071221838,0.0745,0.116,0.216
2024-09-15,0.19969820971867006,0.118,0.023,2.095,0.22599114112854413,0.074,0.118,0.221
2024-09-16,0.19907672634271098,0.117,0.024,4.491,0.34503402915866266,0.073,0.117,0.22
2024-09-17,0.221772378516624,0.113,0.024,5.126,0.4267056114288177,0.0695,0.113,0.2285
2024-09-18,0.24138107416879795,0.118,0.0,5.041,0.5317070964933679,0.073,0.118,0.225
2024-09-19,0.20819693094629158,0.124,0.029,1.732,0.22621378495435956,0.0805,0.124,0.244
2024-09-20,0.18244245524296673,0.124,0.025,1.149,0.1672058799668684,0.078,0.124,0.2215
2024-09-21,0.22979283887468033,0.121,0.028,2.369,0.2912559374103676,0.077,0.121,0.238
2024-09-22,0.21984143222506394,0.118,0.027,2.109,0.2668465331003705,0.0785,0.118,0.2295
2024-09-23,0.20061381074168796,0.139,0.026,1.386,0.18957604986012674,0.08,0.139,0.237
2024-09-24,0.2018235294117647,0.117,0.031,1.398,0.2069713272816843,0.0775,0.117,0.23399999999999999
2024-09-25,0.1973324808184143,0.123,0.029,1.303,0.20648454823603632,0.077,0.123,0.2325
2024-09-26,0.2896317135549872,0.138,0.03,5.244,0.6783538199516195,0.0865,0.138,0.2405
2024-09-27,0.16887979539641942,0.119,0.03,1.364,0.15762441037026412,0.081,0.119,0.1925
2024-09-28,0.2004859335038363,0.121,0.024,2.08,0.22481960673139062,0.083,0.121,0.2145
2024-09-29,0.221306905370844,0.115,0.024,1.591,0.2692305140026709,0.0815,0.115,0.222
2024-09-30,0.1711943734015345,0.111,0.027,1.171,0.17787742270091994,0.076,0.111,0.1905
2024-10-01,0.2092915601023018,0.129,0.023,1.508,0.21736206803601485,0.078,0.129,0.2375
2024-10-02,0.19461381074168796,0.129,0.029,1.344,0.18889334044688977,0.079,0.129,0.2225
2024-10-03,0.1913708439897698,0.127,0.023,1.173,0.18788434268099738,0.079,0.127,0.228
2024-10-04,0.2764066496163683,0.115,0.024,5.223,0.6843328593726944,0.0735,0.115,0.2
2024-10-05,0.1869181585677749,0.116,0.023,1.269,0.18431029703328536,0.0755,0.116,0.2205
2024-10-06,0.20055498721227621,0.116,0.027,2.391,0.25003330325755496,0.08,0.116,0.2025
2024-10-07,0.193846547314578,0.127,0.025,2.388,0.21210065820833124,0.083,0.127,0.217
2024-10-08,0.20448849104859335,0.124,0.028,1.368,0.22221006288350573,0.0745,0.124,0.236
2024-10-09,0.18217647058823527,0.123,0.029,1.292,0.17626110311293366,0.08,0.123,0.2255
2024-10-10,0.1806598465473146,0.119,0.029,1.209,0.18214156061018816,0.08,0.119,0.208
2024-10-11,0.196690537084399,0.115,0.025,1.235,0.20892757642847176,0.073,0.115,0.242
2024-10-12,0.21115089514066496,0.108,0.026,2.097,0.2573068610861693,0.078,0.108,0.2245
2024-10-13,0.20949360613810744,0.117,0.026,2.096,0.25613806240052595,0.0735,0.117,0.241
2024-10-14,0.20357800511508953,0.129,0.012,1.36,0.20108213254241433,0.081,0.129,0.2455
2024-10-15,0.20361381074168797,0.128,0.012,1.768,0.21716360774016225,0.08,0.128,0.231
2024-10-16,0.216,0.142,0.019,1.264,0.21164209023484523,0.084,0.142,0.254
2024-10-17,0.2343913043478261,0.139,0.018,2.016,0.2682350152596995,0.0845,0.139,0.249
2024-10-18,0.1938900255754476,0.114,0.016,1.325,0.21037517323971563,0.073,0.114,0.2225
2024-10-19,0.18993861892583122,0.108,0.016,1.544,0.21725223746659453,0.0785,0.108,0.1855
2024-10-20,0.19850895140664962,0.113,0.018,1.511,0.22793215206571424,0.0795,0.113,0.1955
2024-10-21,0.18385933503836316,0.118,0.014,1.656,0.21489061775361676,0.074,0.118,0.20400000000000001
2024-10-22,0.20363171355498721,0.121,0.015,1.731,0.22527999084189182,0.074,0.121,0.2315
2024-10-23,0.21873401534526857,0.124,0.024,1.871,0.23980944538612267,0.0835,0.124,0.246
2024-10-24,0.1990076726342711,0.124,0.03,1.794,0.21031827515472032,0.0795,0.124,0.2305
2024-10-25,0.20374424552429668,0.114,0.028,1.484,0.22129450399603787,0.076,0.114,0.2455
2024-10-26,0.24317135549872124,0.136,0.017,1.972,0.28869500150736477,0.08,0.136,0.27
2024-10-27,0.23863235294117646,0.133,0.02,1.766,0.27547515730504396,0.078,0.133,0.274
2024-10-28,0.2169769820971867,0.125,0.016,3.138,0.277376106752227,0.0775,0.125,0.25
2024-10-29,0.2392838874680307,0.131,0.015,1.633,0.27106475472207964,0.078,0.131,0.2945
2024-10-30,0.22507161125319694,0.138,0.023,1.452,0.22909895966638036,0.083,0.138,0.269
2024-10-31,0.22448593350383633,0.132,0.015,1.951,0.25854269930850665,0.0785,0.132,0.256
2024-11-01,0.3506854219948849,0.127,0.024,5.243,0.7733052674619334,0.073,0.127,0.3175
2024-11-02,0.2097058823529412,0.112,0.015,1.544,0.24239879821394658,0.073,0.112,0.256
2024-11-03,0.2423606138107417,0.131,0.021,1.74,0.269433899193279,0.0805,0.131,0.289
2024-11-04,0.21677749360613813,0.133,0.024,1.77,0.22237044422881921,0.0805,0.133,0.2605
2024-11-05,0.20333759590792838,0.13,0.023,1.502,0.20977007826849292,0.079,0.13,0.2345
2024-11-06,0.19534526854219947,0.128,0.023,1.385,0.19459219941639425,0.079,0.128,0.218
2024-11-07,0.21950383631713552,0.126,0.027,1.887,0.24782965481507213,0.078,0.126,0.26
2024-11-08,0.18796419437340153,0.114,0.018,1.34,0.19922514965016674,0.076,0.114,0.223
2024-11-09,0.22230946291560102,0.127,0.023,2.324,0.2683884171283947,0.08,0.127,0.2425
2024-11-10,0.26004859335038366,0.137,0.023,2.08,0.29753008930675917,0.082,0.137,0.2895
2024-11-11,0.22284398976982098,0.131,0.018,1.515,0.23598692642719366,0.0765,0.131,0.2585
2024-11-12,0.24394629156010228,0.124,0.025,1.564,0.27555101846059976,0.0755,0.124,0.2885
2024-11-13,0.22460613810741686,0.134,0.022,2.297,0.25985750210091,0.077,0.134,0.2635
2024-11-14,0.21268030690537085,0.127,0.015,1.689,0.22730212041360492,0.078,0.127,0.2575
2024-11-15,0.20375191815856777,0.123,0.015,1.244,0.212036359581966,0.077,0.123,0.23399999999999999
2024-11-16,0.24482097186700766,0.132,0.031,2.366,0.2973191304013968,0.078,0.132,0.2795
2024-11-17,0.2337212276214834,0.121,0.023,1.787,0.2779543432984796,0.076,0.121,0.2485
2024-11-18,0.21344245524296676,0.123,0.025,1.648,0.2270087452017188,0.078,0.123,0.24
2024-11-19,0.19366496163682864,0.121,0.017,1.09,0.19444193062338636,0.076,0.121,0.225
2024-11-20,0.21761636828644498,0.125,0.028,2.087,0.24679990054876322,0.076,0.125,0.23199999999999998
2024-11-21,0.21374168797953963,0.128,0.017,2.099,0.24777884530510907,0.08,0.128,0.2425
2024-11-22,0.2529386189258312,0.141,0.017,1.952,0.2820068308267719,0.08,0.141,0.324
2024-11-23,0.24052941176470588,0.126,0.02,1.896,0.2952472471560791,0.0745,0.126,0.254
2024-11-24,0.24271099744245525,0.128,0.022,2.353,0.31045895035109733,0.0835,0.128,0.2545
2024-11-25,0.20478772378516624,0.127,0.019,1.722,0.2254398514418842,0.077,0.127,0.2365
2024-11-26,0.3090485933503836,0.134,0.02,5.198,0.6937575651271082,0.08,0.134,0.2535
2024-11-27,0.20973401534526853,0.129,0.018,1.815,0.22307846347334953,0.081,0.129,0.239
2024-11-28,0.24254987212276216,0.135,0.025,2.307,0.2887309846219363,0.078,0.135,0.268
2024-11-29,0.29228900255754475,0.132,0.019,5.312,0.6562903718330764,0.076,0.132,0.2545
2024-11-30,0.24599488491048593,0.126,0.029,2.388,0.3368494755889312,0.0815,0.126,0.218
2024-12-01,0.3145995145631068,0.1255,0.015,3.107,0.46294418775161184,0.074,0.1255,0.29825
2024-12-02,0.3874082125603865,0.154,0.019,5.203,0.7068126560693776,0.08,0.154,0.36375
2024-12-03,0.30870772946859903,0.156,0.017,2.133,0.3644558039257589,0.0895,0.156,0.3465
2024-12-04,0.2806231884057971,0.153,0.028,2.459,0.33986186916856215,0.083,0.153,0.34
2024-12-05,0.28956521739130436,0.138,0.025,2.699,0.3913369575959585,0.08125,0.138,0.319
2024-12-06,0.33605314009661835,0.1345,0.017,5.209,0.6252374906285231,0.076,0.1345,0.3115
2024-12-07,0.2286280193236715,0.123,0.017,1.807,0.2934716007106486,0.075,0.123,0.228
2024-12-08,0.29628260869565215,0.132,0.017,3.246,0.43650639765435073,0.078,0.132,0.2975
2024-12-09,0.3403647342995169,0.1565,0.023,3.227,0.4563002121366307,0.08325,0.1565,0.36924999999999997
2024-12-10,0.2793357487922705,0.1425,0.019,2.891,0.37629708631517816,0.082,0.1425,0.2845
2024-12-11,0.4083623188405797,0.15,0.016,5.1,0.7147152121711807,0.082,0.15,0.3555
2024-12-12,0.29969082125603863,0.1445,0.027,2.631,0.37539715990365524,0.081,0.1445,0.32675
2024-12-13,0.37190096618357493,0.138,0.025,5.223,0.723126817734558,0.076,0.138,0.2705
2024-12-14,0.3108429951690821,0.138,0.021,2.791,0.4475139041617877,0.08,0.138,0.30574999999999997
2024-12-15,0.40992028985507245,0.1465,0.016,5.2,0.7256539680055781,0.078,0.1465,0.42774999999999996
2024-12-16,0.2990772946859903,0.14100000000000001,0.023,2.541,0.4102563762492866,0.076,0.14100000000000001,0.29825
2024-12-17,0.32581400966183577,0.148,0.015,3.09,0.44743635276879434,0.08025,0.148,0.3365
2024-12-18,0.32512077294685987,0.164,0.025,2.573,0.4204107468087976,0.0855,0.164,0.36275
2024-12-19,0.3048864734299517,0.1505,0.016,3.217,0.40982503697357286,0.086,0.1505,0.3295
2024-12-20,0.39401690821256036,0.155,0.014,5.156,0.7430834960069264,0.083,0.155,0.32175
2024-12-21,0.3210169082125604,0.1495,0.025,2.755,0.4184705719260814,0.086,0.1495,0.35175
2024-12-22,0.3289613526570048,0.156,0.015,3.236,0.4327765792069049,0.091,0.156,0.39425
2024-12-23,0.3372149758454106,0.153,0.025,2.485,0.4409487346656844,0.09125,0.153,0.3755
2024-12-24,0.39289613526570044,0.1505,0.02,2.952,0.5098452087504147,0.085,0.1505,0.471
2024-12-25,0.3362632850241546,0.1405,0.025,2.233,0.4284731671509421,0.082,0.1405,0.40875
2024-12-26,0.29070689655172416,0.138,0.014,2.739,0.4060684918226057,0.085,0.138,0.28574999999999995
2024-12-27,0.3068542199488491,0.144,0.024,2.423,0.393615133811544,0.078,0.144,0.357
2024-12-28,0.2954450127877238,0.137,0.024,2.44,0.3966550932413381,0.084,0.137,0.298
2024-12-29,0.3134859335038363,0.137,0.023,3.128,0.44512404399809286,0.076,0.137,0.3155
2024-12-30,0.34253452685422,0.171,0.026,2.312,0.40751218098480635,0.0805,0.171,0.409
2024-12-31,0.33193350383631715,0.158,0.025,2.875,0.4046750081653042,0.0775,0.158,0.3885
2025-01-01,0.3386982097186701,0.158,0.022,4.181,0.4984101965988556,0.08,0.158,0.329
2025-01-02,0.3009002557544757,0.147,0.025,2.347,0.37927103869766576,0.073,0.147,0.327
2025-01-03,0.2820997442455243,0.125,0.016,3.218,0.4240745432476507,0.071,0.125,0.297
2025-01-04,0.28341176470588236,0.129,0.024,2.262,0.3888965807613941,0.0695,0.129,0.307
2025-01-05,0.2948593350383632,0.117,0.029,2.914,0.42892116681520953,0.0785,0.117,0.2825
2025-01-06,0.3693273657289003,0.159,0.018,2.986,0.4828965225917952,0.083,0.159,0.4595
2025-01-07,0.3349872122762148,0.152,0.017,2.366,0.4560842110053389,0.084,0.152,0.31
2025-01-08,0.32007928388746804,0.148,0.026,2.674,0.42953008474139187,0.0835,0.148,0.328
2025-01-09,0.2921892583120205,0.137,0.019,2.773,0.40018153571266357,0.08,0.137,0.308
2025-01-10,0.2809130434782609,0.135,0.017,2.203,0.35598863797583885,0.077,0.135,0.2915
2025-01-11,0.27810230179028134,0.155,0.025,1.807,0.3375803338691413,0.087,0.155,0.306
2025-01-12,0.3333375959079284,0.148,0.022,2.533,0.4239261348254571,0.077,0.148,0.4005
2025-01-13,0.28400255754475706,0.138,0.025,3.776,0.39353404374105383,0.0795,0.138,0.2935
2025-01-14,0.31830179028132993,0.139,0.016,3.691,0.4597127542078881,0.076,0.139,0.3315
2025-01-15,0.3057442455242967,0.135,0.015,2.813,0.4240857449117028,0.0765,0.135,0.298
2025-01-16,0.3216598465473146,0.136,0.016,2.768,0.4650861176378668,0.074,0.136,0.324
2025-01-17,0.3023427109974424,0.138,0.023,2.829,0.3968896316155333,0.073,0.138,0.357
2025-01-18,0.2776368286445013,0.121,0.025,2.916,0.3903554738613338,0.068,0.121,0.28
2025-01-19,0.3230920716112532,0.149,0.026,2.949,0.43121825839460565,0.084,0.149,0.3815
2025-01-20,0.3269565217391304,0.168,0.03,3.022,0.43890699984740494,0.0865,0.168,0.357
2025-01-21,0.30647314578005114,0.148,0.029,2.89,0.3997538584603342,0.087,0.148,0.3575
2025-01-22,0.27739641943734017,0.149,0.022,2.104,0.34377378353149174,0.085,0.149,0.33
2025-01-23,0.2743734015345269,0.138,0.024,2.318,0.3477921553035773,0.0795,0.138,0.3095
2025-01-24,0.2717468030690537,0.138,0.02,2.43,0.3602729162572055,0.078,0.138,0.2905
2025-01-25,0.26997698209718674,0.132,0.025,2.467,0.360616064010831,0.081,0.132,0.296
2025-01-26,0.34580306905370845,0.154,0.025,3.185,0.47727613852026285,0.087,0.154,0.3825
2025-01-27,0.2713631713554987,0.143,0.016,2.117,0.3425358466349422,0.078,0.143,0.2845
2025-01-28,0.2654833759590793,0.139,0.016,2.685,0.34099763756585877,0.0755,0.139,0.3015
2025-01-29,0.3148030690537084,0.156,0.022,1.993,0.3752769023354011,0.078,0.156,0.371
2025-01-30,0.28533248081841434,0.144,0.018,2.739,0.37376232259076764,0.076,0.144,0.296
2025-01-31,0.24504603580562662,0.117,0.02,2.08,0.3152316330742445,0.075,0.117,0.2725
2025-02-01,0.31307416879795397,0.135,0.018,2.805,0.4202183890370389,0.07050000000000001,0.135,0.3485
2025-02-02,0.2622992327365729,0.125,0.025,2.569,0.34009576324749613,0.0725,0.125,0.2755
2025-02-03,0.2571790281329923,0.131,0.025,2.904,0.3537103895302159,0.069,0.131,0.274
2025-02-04,0.24751918158567776,0.13,0.03,1.827,0.287485132753331,0.075,0.13,0.2945
2025-02-05,0.2394680306905371,0.129,0.029,2.395,0.32530598357500545,0.072,0.129,0.246
2025-02-06,0.2480537084398977,0.137,0.019,2.411,0.32035278579156684,0.069,0.137,0.269
2025-02-07,0.24560102301790282,0.129,0.018,2.052,0.3098515681021494,0.073,0.129,0.267
2025-02-08,0.34278772378516625,0.144,0.025,2.945,0.45419231039645225,0.0845,0.144,0.397
2025-02-09,0.2982583120204604,0.144,0.025,2.306,0.3842644352275306,0.085,0.144,0.3415
2025-02-10,0.2597365728900256,0.134,0.025,1.889,0.3309139707979257,0.0785,0.134,0.286
2025-02-11,0.2678209718670077,0.137,0.025,2.439,0.34060680943864907,0.081,0.137,0.32
2025-02-12,0.2503452685421995,0.135,0.017,1.945,0.282714708009668,0.078,0.135,0.2775
2025-02-13,0.27282864450127875,0.142,0.03,2.242,0.3387986525537852,0.082,0.142,0.31
2025-02-14,0.2396624040920716,0.135,0.018,2.119,0.32399095997732114,0.0795,0.135,0.223
2025-02-15,0.2745166240409207,0.15,0.025,1.967,0.3400080302292411,0.079,0.15,0.2915
2025-02-16,0.29712787723785167,0.144,0.026,3.008,0.40982341289795604,0.083,0.144,0.3265
2025-02-17,0.24347314578005114,0.138,0.025,2.025,0.2999684917985113,0.076,0.138,0.2815
2025-02-18,0.24221994884910486,0.136,0.017,3.138,0.3184985170210572,0.073,0.136,0.247
2025-02-19,0.24548849104859335,0.138,0.017,1.948,0.2991516710685432,0.082,0.138,0.258
2025-02-20,0.2514373401534527,0.138,0.025,2.17,0.3268883609901947,0.08,0.138,0.2625
2025-02-21,0.24665217391304348,0.122,0.028,2.834,0.34110512965364687,0.0715,0.122,0.2455
2025-02-22,0.28548081841432227,0.14,0.027,2.596,0.390420271929734,0.078,0.14,0.279
2025-02-23,0.2877314578005115,0.146,0.016,2.159,0.35530849291295374,0.0845,0.146,0.3225
2025-02-24,0.24675191815856778,0.136,0.017,2.416,0.3262622860877951,0.0735,0.136,0.2475
2025-02-25,0.29129667519181585,0.14,0.024,1.886,0.33550007675369875,0.0835,0.14,0.3675
2025-02-26,0.2658005115089514,0.148,0.017,2.113,0.3169526634554955,0.0795,0.148,0.3035
2025-02-27,0.2863375959079284,0.161,0.025,2.322,0.35409949144178915,0.081,0.161,0.327
2025-02-28,0.25822506393861894,0.138,0.025,2.18,0.33928363519889654,0.074,0.138,0.2735
2025-03-01,0.28498209718670076,0.138,0.023,2.617,0.3983319414459544,0.071,0.138,0.296
2025-03-02,0.30687468030690535,0.144,0.025,2.753,0.40589810158473255,0.077,0.144,0.3305
2025-03-03,0.29661381074168797,0.17,0.006,2.085,0.36110192710298883,0.0875,0.17,0.327
2025-03-04,0.26655754475703325,0.153,0.019,2.166,0.3330137074842683,0.084,0.153,0.306
2025-03-05,0.2698951406649616,0.152,0.025,3.115,0.36622610607546546,0.084,0.152,0.2905
2025-03-06,0.2512557544757033,0.146,0.016,2.286,0.3001360478890234,0.082,0.146,0.291
2025-03-07,0.2521636828644501,0.157,0.016,2.017,0.30878586690579074,0.077,0.157,0.2945
2025-03-08,0.26354219948849106,0.147,0.025,2.006,0.31799065884404987,0.0795,0.147,0.3245
2025-03-09,0.27495140664961637,0.146,0.022,2.058,0.3592767809432433,0.078,0.146,0.3235
2025-03-10,0.26578005115089515,0.158,0.025,1.947,0.30568631099417604,0.085,0.158,0.2865
2025-03-11,0.228693094629156,0.143,0.018,1.486,0.2475033549182381,0.0775,0.143,0.249
2025-03-12,0.2471150895140665,0.153,0.025,1.888,0.2681861285394036,0.082,0.153,0.294
2025-03-13,0.255537084398977,0.154,0.013,1.695,0.29048654681005687,0.0835,0.154,0.283
2025-03-14,0.2285754475703325,0.149,0.01,1.764,0.2567541452205596,0.082,0.149,0.2525
2025-03-15,0.2784398976982097,0.151,0.024,2.206,0.3305325009722401,0.083,0.151,0.298
2025-03-16,0.3185831202046036,0.177,0.026,3.199,0.3771978500380355,0.083,0.177,0.3985
2025-03-17,0.2862762148337596,0.153,0.012,2.68,0.3607194526356159,0.0835,0.153,0.331
2025-03-18,0.29168542199488495,0.161,0.025,2.192,0.35840542974261436,0.079,0.161,0.351
2025-03-19,0.26769565217391306,0.149,0.017,2.134,0.3315524972262241,0.086,0.149,0.2785
2025-03-20,0.24159335038363172,0.148,0.0,2.087,0.28099337679351644,0.0825,0.148,0.2655
2025-03-21,0.23348081841432225,0.132,0.025,2.221,0.31483526667758155,0.0755,0.132,0.25
2025-03-22,0.2696393861892583,0.139,0.016,2.162,0.3370136121174378,0.085,0.139,0.2835
2025-03-23,0.314613810741688,0.159,0.026,2.729,0.3945208346044344,0.085,0.159,0.367
2025-03-24,0.27417902813299233,0.147,0.016,2.031,0.3139060020502246,0.077,0.147,0.334
2025-03-25,0.2589718670076726,0.143,0.009,2.026,0.31222280296878513,0.076,0.143,0.2875
2025-03-26,0.23917135549872123,0.143,0.014,2.062,0.26005801876909435,0.0815,0.143,0.276
2025-03-27,0.23158567774936062,0.138,0.025,2.32,0.25756050262471514,0.0755,0.138,0.276
2025-03-28,0.2328542199488491,0.14,0.03,1.731,0.2562460891035498,0.0775,0.14,0.254
2025-03-29,0.2385907928388747,0.127,0.029,2.145,0.2979666584637222,0.073,0.127,0.2575
2025-03-30,0.25006417112299467,0.1365,0.026,2.256,0.3100151015083814,0.07575,0.1365,0.27675000000000005
2025-03-31,0.2184398976982097,0.136,0.026,1.956,0.24584011031560632,0.078,0.136,0.233
2025-04-01,0.2196061381074169,0.139,0.016,1.956,0.23268265692574056,0.08499999999999999,0.139,0.2395
2025-04-02,0.23589002557544758,0.15,0.012,2.084,0.2620926645247662,0.0875,0.15,0.2475
2025-04-03,0.22339386189258312,0.137,0.025,1.785,0.2573959005175736,0.077,0.137,0.253
2025-04-04,0.22079795396419435,0.13,0.019,1.64,0.24778513768453003,0.075,0.13,0.2465
2025-04-05,0.19842199488491047,0.108,0.019,1.651,0.2412399240401183,0.071,0.108,0.2095
2025-04-06,0.21070076726342712,0.118,0.026,1.362,0.23996565988175628,0.076,0.118,0.227
2025-04-07,0.21235549872122764,0.129,0.025,1.984,0.25947132436630543,0.0825,0.129,0.2145
