hogar,cluster,estrategia,algoritmo,hour,0,1,2,3,4
,,mes_08,KMeans_k2_profile,14,0.2671091811414392,0.7451459677419351,,,
,,mes_08,KMeans_k2_profile,15,0.2492183622828784,0.6807919354838701,,,
,,mes_08,KMeans_k2_profile,16,0.2289528535980148,0.7622830645161286,,,
,,mes_08,KMeans_k2_profile,17,0.21436476426799,0.8077508064516125,,,
,,mes_08,KMeans_k2_profile,18,0.2039230769230769,0.772379838709677,,,
,,mes_08,KMeans_k2_profile,19,0.2076029776674938,0.6045330645161286,,,
,,mes_08,KMeans_k2_profile,20,0.2318933002481389,0.4432822580645161,,,
,,mes_08,KMeans_k2_profile,21,0.212258064516129,0.4242177419354839,,,
,,mes_08,KMeans_k2_profile,22,0.1907022332506203,0.3307903225806451,,,
,,mes_08,KMeans_k2_profile,23,0.1503920595533499,0.2841451612903226,,,
,,mes_08,KMeans_k2_profile,total_mean_consumption,4.197116625310174,9.729873387096768,,,
ABLD,0.0,mes_08,KMeans_k3,,,,,,
AJVG,0.0,mes_08,KMeans_k3,,,,,,
ATF,0.0,mes_08,KMeans_k3,,,,,,
FJAG,2.0,mes_08,KMeans_k3,,,,,,
FMB,0.0,mes_08,KMeans_k3,,,,,,
GPC,0.0,mes_08,KMeans_k3,,,,,,
JACL,1.0,mes_08,KMeans_k3,,,,,,
JALG,0.0,mes_08,KMeans_k3,,,,,,
JLG,1.0,mes_08,KMeans_k3,,,,,,
JMM,2.0,mes_08,KMeans_k3,,,,,,
LFZA,1.0,mes_08,KMeans_k3,,,,,,
MANA,2.0,mes_08,KMeans_k3,,,,,,
MBGV,0.0,mes_08,KMeans_k3,,,,,,
MTTA,2.0,mes_08,KMeans_k3,,,,,,
PAA,0.0,mes_08,KMeans_k3,,,,,,
RFM,0.0,mes_08,KMeans_k3,,,,,,
RTF,0.0,mes_08,KMeans_k3,,,,,,
,,mes_08,KMeans_k3_profile,0,0.1113903225806451,0.1368817204301075,0.221516129032258,,
,,mes_08,KMeans_k3_profile,1,0.1061483870967741,0.0982473118279569,0.1884919354838709,,
,,mes_08,KMeans_k3_profile,2,0.1106451612903225,0.0839354838709677,0.161516129032258,,
,,mes_08,KMeans_k3_profile,3,0.103958064516129,0.0777956989247311,0.1432338709677419,,
,,mes_08,KMeans_k3_profile,4,0.0976838709677419,0.0796989247311827,0.1366048387096774,,
,,mes_08,KMeans_k3_profile,5,0.1064096774193548,0.0746559139784946,0.1441612903225806,,
,,mes_08,KMeans_k3_profile,6,0.1381806451612903,0.070752688172043,0.168008064516129,,
,,mes_08,KMeans_k3_profile,7,0.1405419354838709,0.0820967741935483,0.1869919354838709,,
,,mes_08,KMeans_k3_profile,8,0.1633290322580645,0.1033118279569892,0.2262177419354838,,
,,mes_08,KMeans_k3_profile,9,0.1697838709677419,0.1051182795698924,0.3077903225806451,,
,,mes_08,KMeans_k3_profile,10,0.1860903225806451,0.1293225806451613,0.3039604838709673,,
,,mes_08,KMeans_k3_profile,11,0.1938064516129032,0.2056021505376344,0.3985895161290318,,
,,mes_08,KMeans_k3_profile,12,0.2265645161290322,0.2782150537634408,0.5607354838709669,,
,,mes_08,KMeans_k3_profile,13,0.2294483870967742,0.3707956989247312,0.7267354838709669,,
,,mes_08,KMeans_k3_profile,14,0.2175967741935483,0.4321505376344086,0.7451459677419351,,
,,mes_08,KMeans_k3_profile,15,0.214541935483871,0.3648064516129032,0.6807919354838701,,
,,mes_08,KMeans_k3_profile,16,0.2062290322580645,0.3046989247311828,0.7622830645161286,,
,,mes_08,KMeans_k3_profile,17,0.1925548387096774,0.2870645161290322,0.8077508064516125,,
,,mes_08,KMeans_k3_profile,18,0.1882483870967742,0.2561720430107527,0.772379838709677,,
,,mes_08,KMeans_k3_profile,19,0.1944483870967742,0.2514516129032258,0.6045330645161286,,
,,mes_08,KMeans_k3_profile,20,0.2306354838709677,0.2360860215053763,0.4432822580645161,,
,,mes_08,KMeans_k3_profile,21,0.1891548387096774,0.2892688172043011,0.4242177419354839,,
,,mes_08,KMeans_k3_profile,22,0.1598774193548387,0.2934516129032258,0.3307903225806451,,
,,mes_08,KMeans_k3_profile,23,0.1298516129032258,0.2188602150537634,0.2841451612903226,,
,,mes_08,KMeans_k3_profile,total_mean_consumption,4.007119354838709,4.830440860215054,9.729873387096768,,
ABLD,0.0,mes_08,KMeans_k4,,,,,,
AJVG,0.0,mes_08,KMeans_k4,,,,,,
ATF,0.0,mes_08,KMeans_k4,,,,,,
FJAG,3.0,mes_08,KMeans_k4,,,,,,
FMB,0.0,mes_08,KMeans_k4,,,,,,
GPC,0.0,mes_08,KMeans_k4,,,,,,
JACL,1.0,mes_08,KMeans_k4,,,,,,
JALG,0.0,mes_08,KMeans_k4,,,,,,
JLG,1.0,mes_08,KMeans_k4,,,,,,
JMM,3.0,mes_08,KMeans_k4,,,,,,
LFZA,1.0,mes_08,KMeans_k4,,,,,,
MANA,3.0,mes_08,KMeans_k4,,,,,,
MBGV,0.0,mes_08,KMeans_k4,,,,,,
MTTA,2.0,mes_08,KMeans_k4,,,,,,
PAA,0.0,mes_08,KMeans_k4,,,,,,
RFM,0.0,mes_08,KMeans_k4,,,,,,
RTF,0.0,mes_08,KMeans_k4,,,,,,
,,mes_08,KMeans_k4_profile,0,0.1113903225806451,0.1368817204301075,0.350516129032258,0.178516129032258,
,,mes_08,KMeans_k4_profile,1,0.1061483870967741,0.0982473118279569,0.2989354838709677,0.1516774193548387,
,,mes_08,KMeans_k4_profile,2,0.1106451612903225,0.0839354838709677,0.2217419354838709,0.1414408602150537,
,,mes_08,KMeans_k4_profile,3,0.103958064516129,0.0777956989247311,0.1384838709677419,0.1448172043010752,
,,mes_08,KMeans_k4_profile,4,0.0976838709677419,0.0796989247311827,0.1262258064516129,0.1400645161290322,
,,mes_08,KMeans_k4_profile,5,0.1064096774193548,0.0746559139784946,0.1482903225806451,0.1427849462365591,
,,mes_08,KMeans_k4_profile,6,0.1381806451612903,0.070752688172043,0.169516129032258,0.167505376344086,
,,mes_08,KMeans_k4_profile,7,0.1405419354838709,0.0820967741935483,0.1851290322580645,0.1876129032258064,
,,mes_08,KMeans_k4_profile,8,0.1633290322580645,0.1033118279569892,0.2735806451612903,0.2104301075268817,
,,mes_08,KMeans_k4_profile,9,0.1697838709677419,0.1051182795698924,0.3871290322580645,0.2813440860215053,
,,mes_08,KMeans_k4_profile,10,0.1860903225806451,0.1293225806451613,0.352,0.2879473118279564,
,,mes_08,KMeans_k4_profile,11,0.1938064516129032,0.2056021505376344,0.3808709677419355,0.4044956989247306,
,,mes_08,KMeans_k4_profile,12,0.2265645161290322,0.2782150537634408,0.562225806451613,0.5602387096774183,
,,mes_08,KMeans_k4_profile,13,0.2294483870967742,0.3707956989247312,0.6423225806451612,0.7548731182795687,
,,mes_08,KMeans_k4_profile,14,0.2175967741935483,0.4321505376344086,0.4486451612903225,0.8439795698924725,
,,mes_08,KMeans_k4_profile,15,0.214541935483871,0.3648064516129032,0.280516129032258,0.8142172043010741,
,,mes_08,KMeans_k4_profile,16,0.2062290322580645,0.3046989247311828,0.5515806451612904,0.8325172043010746,
,,mes_08,KMeans_k4_profile,17,0.1925548387096774,0.2870645161290322,0.7141612903225806,0.8389473118279565,
,,mes_08,KMeans_k4_profile,18,0.1882483870967742,0.2561720430107527,0.6890322580645161,0.8001623655913973,
,,mes_08,KMeans_k4_profile,19,0.1944483870967742,0.2514516129032258,0.3931612903225806,0.6749903225806446,
,,mes_08,KMeans_k4_profile,20,0.2306354838709677,0.2360860215053763,0.2808387096774193,0.4974301075268817,
,,mes_08,KMeans_k4_profile,21,0.1891548387096774,0.2892688172043011,0.3975161290322581,0.4331182795698924,
,,mes_08,KMeans_k4_profile,22,0.1598774193548387,0.2934516129032258,0.1904193548387096,0.3775806451612903,
,,mes_08,KMeans_k4_profile,23,0.1298516129032258,0.2188602150537634,0.289516129032258,0.2823548387096774,
,,mes_08,KMeans_k4_profile,total_mean_consumption,4.007119354838709,4.830440860215054,8.472354838709677,10.149046236559132,
ABLD,0.0,mes_08,KMeans_k5,,,,,,
AJVG,0.0,mes_08,KMeans_k5,,,,,,
ATF,0.0,mes_08,KMeans_k5,,,,,,
FJAG,4.0,mes_08,KMeans_k5,,,,,,
FMB,0.0,mes_08,KMeans_k5,,,,,,
GPC,0.0,mes_08,KMeans_k5,,,,,,
JACL,1.0,mes_08,KMeans_k5,,,,,,
JALG,0.0,mes_08,KMeans_k5,,,,,,
JLG,1.0,mes_08,KMeans_k5,,,,,,
JMM,4.0,mes_08,KMeans_k5,,,,,,
LFZA,1.0,mes_08,KMeans_k5,,,,,,
MANA,3.0,mes_08,KMeans_k5,,,,,,
MBGV,0.0,mes_08,KMeans_k5,,,,,,
MTTA,2.0,mes_08,KMeans_k5,,,,,,
PAA,0.0,mes_08,KMeans_k5,,,,,,
RFM,0.0,mes_08,KMeans_k5,,,,,,
RTF,0.0,mes_08,KMeans_k5,,,,,,
,,mes_08,KMeans_k5_profile,0,0.1113903225806451,0.1368817204301075,0.350516129032258,0.1955806451612903,0.1699838709677419
,,mes_08,KMeans_k5_profile,1,0.1061483870967741,0.0982473118279569,0.2989354838709677,0.1274516129032258,0.1637903225806452
,,mes_08,KMeans_k5_profile,2,0.1106451612903225,0.0839354838709677,0.2217419354838709,0.1169677419354838,0.1536774193548387
,,mes_08,KMeans_k5_profile,3,0.103958064516129,0.0777956989247311,0.1384838709677419,0.1344193548387096,0.150016129032258
,,mes_08,KMeans_k5_profile,4,0.0976838709677419,0.0796989247311827,0.1262258064516129,0.1160645161290322,0.1520645161290322
,,mes_08,KMeans_k5_profile,5,0.1064096774193548,0.0746559139784946,0.1482903225806451,0.1276129032258064,0.1503709677419354
,,mes_08,KMeans_k5_profile,6,0.1381806451612903,0.070752688172043,0.169516129032258,0.1176129032258064,0.1924516129032258
,,mes_08,KMeans_k5_profile,7,0.1405419354838709,0.0820967741935483,0.1851290322580645,0.1324516129032258,0.2151935483870967
,,mes_08,KMeans_k5_profile,8,0.1633290322580645,0.1033118279569892,0.2735806451612903,0.222258064516129,0.204516129032258
,,mes_08,KMeans_k5_profile,9,0.1697838709677419,0.1051182795698924,0.3871290322580645,0.3094838709677419,0.2672741935483871
,,mes_08,KMeans_k5_profile,10,0.1860903225806451,0.1293225806451613,0.352,0.2403870967741935,0.3117274193548379
,,mes_08,KMeans_k5_profile,11,0.1938064516129032,0.2056021505376344,0.3808709677419355,0.2277741935483871,0.4928564516129023
,,mes_08,KMeans_k5_profile,12,0.2265645161290322,0.2782150537634408,0.562225806451613,0.2778709677419355,0.7014225806451596
,,mes_08,KMeans_k5_profile,13,0.2294483870967742,0.3707956989247312,0.6423225806451612,0.5551935483870968,0.8547129032258047
,,mes_08,KMeans_k5_profile,14,0.2175967741935483,0.4321505376344086,0.4486451612903225,0.8465483870967742,0.8426951612903217
,,mes_08,KMeans_k5_profile,15,0.214541935483871,0.3648064516129032,0.280516129032258,0.9483870967741936,0.7471322580645144
,,mes_08,KMeans_k5_profile,16,0.2062290322580645,0.3046989247311828,0.5515806451612904,1.0177096774193548,0.7399209677419346
,,mes_08,KMeans_k5_profile,17,0.1925548387096774,0.2870645161290322,0.7141612903225806,0.9777419354838708,0.7695499999999992
,,mes_08,KMeans_k5_profile,18,0.1882483870967742,0.2561720430107527,0.6890322580645161,0.7201290322580646,0.8401790322580637
,,mes_08,KMeans_k5_profile,19,0.1944483870967742,0.2514516129032258,0.3931612903225806,0.4660645161290322,0.7794532258064508
,,mes_08,KMeans_k5_profile,20,0.2306354838709677,0.2360860215053763,0.2808387096774193,0.4991935483870968,0.4965483870967742
,,mes_08,KMeans_k5_profile,21,0.1891548387096774,0.2892688172043011,0.3975161290322581,0.644483870967742,0.3274354838709677
,,mes_08,KMeans_k5_profile,22,0.1598774193548387,0.2934516129032258,0.1904193548387096,0.5730645161290323,0.2798387096774193
,,mes_08,KMeans_k5_profile,23,0.1298516129032258,0.2188602150537634,0.289516129032258,0.3975161290322581,0.2247741935483871
,,mes_08,KMeans_k5_profile,total_mean_consumption,4.007119354838709,4.830440860215054,8.472354838709677,9.991967741935484,10.227585483870955
ABLD,0.0,mes_09,Agglomerative_k2,,,,,,
AJVG,0.0,mes_09,Agglomerative_k2,,,,,,
ATF,0.0,mes_09,Agglomerative_k2,,,,,,
FJAG,1.0,mes_09,Agglomerative_k2,,,,,,
FMB,0.0,mes_09,Agglomerative_k2,,,,,,
GPC,0.0,mes_09,Agglomerative_k2,,,,,,
JACL,0.0,mes_09,Agglomerative_k2,,,,,,
JALG,1.0,mes_09,Agglomerative_k2,,,,,,
JLG,0.0,mes_09,Agglomerative_k2,,,,,,
JMM,0.0,mes_09,Agglomerative_k2,,,,,,
LFZA,0.0,mes_09,Agglomerative_k2,,,,,,
MANA,1.0,mes_09,Agglomerative_k2,,,,,,
MBGV,0.0,mes_09,Agglomerative_k2,,,,,,
MTTA,1.0,mes_09,Agglomerative_k2,,,,,,
PAA,1.0,mes_09,Agglomerative_k2,,,,,,
RFM,0.0,mes_09,Agglomerative_k2,,,,,,
RTF,1.0,mes_09,Agglomerative_k2,,,,,,
,,mes_09,Agglomerative_k2_profile,0,0.1036969696969697,0.17695,,,
,,mes_09,Agglomerative_k2_profile,1,0.0912818181818181,0.15715,,,
,,mes_09,Agglomerative_k2_profile,2,0.0873848484848485,0.1430666666666666,,,
,,mes_09,Agglomerative_k2_profile,3,0.0892515151515151,0.1104777777777777,,,
,,mes_09,Agglomerative_k2_profile,4,0.0849515151515151,0.1182777777777777,,,
,,mes_09,Agglomerative_k2_profile,5,0.1078848484848484,0.1365888888888889,,,
,,mes_09,Agglomerative_k2_profile,6,0.1397333333333333,0.2386333333333333,,,
,,mes_09,Agglomerative_k2_profile,7,0.1509181818181818,0.2313444444444444,,,
,,mes_09,Agglomerative_k2_profile,8,0.1616393939393939,0.2417388888888888,,,
,,mes_09,Agglomerative_k2_profile,9,0.1533666666666666,0.243528333333333,,,
,,mes_09,Agglomerative_k2_profile,10,0.1688939393939393,0.2764177777777772,,,
,,mes_09,Agglomerative_k2_profile,11,0.1679454545454545,0.3325188888888877,,,
,,mes_09,Agglomerative_k2_profile,12,0.2449848484848485,0.4736244444444433,,,
,,mes_09,Agglomerative_k2_profile,13,0.2420727272727272,0.4642677777777771,,,
,,mes_09,Agglomerative_k2_profile,14,0.1960545454545454,0.370245555555555,,,
,,mes_09,Agglomerative_k2_profile,15,0.1688515151515151,0.2769066666666661,,,
,,mes_09,Agglomerative_k2_profile,16,0.1583393939393939,0.2869227777777774,,,
,,mes_09,Agglomerative_k2_profile,17,0.1496818181818182,0.2826449999999997,,,
,,mes_09,Agglomerative_k2_profile,18,0.160430303030303,0.3289388888888889,,,
,,mes_09,Agglomerative_k2_profile,19,0.2294757575757575,0.3798999999999999,,,
,,mes_09,Agglomerative_k2_profile,20,0.225660606060606,0.4536277777777777,,,
,,mes_09,Agglomerative_k2_profile,21,0.1838909090909091,0.3824222222222222,,,
,,mes_09,Agglomerative_k2_profile,22,0.1517545454545454,0.2343944444444444,,,
,,mes_09,Agglomerative_k2_profile,23,0.115560606060606,0.2198666666666666,,,
,,mes_09,Agglomerative_k2_profile,total_mean_consumption,3.733706060606061,6.560454999999994,,,
ABLD,0.0,mes_09,Agglomerative_k3,,,,,,
AJVG,0.0,mes_09,Agglomerative_k3,,,,,,
ATF,0.0,mes_09,Agglomerative_k3,,,,,,
FJAG,2.0,mes_09,Agglomerative_k3,,,,,,
FMB,0.0,mes_09,Agglomerative_k3,,,,,,
GPC,0.0,mes_09,Agglomerative_k3,,,,,,
JACL,0.0,mes_09,Agglomerative_k3,,,,,,
JALG,1.0,mes_09,Agglomerative_k3,,,,,,
JLG,0.0,mes_09,Agglomerative_k3,,,,,,
JMM,0.0,mes_09,Agglomerative_k3,,,,,,
LFZA,0.0,mes_09,Agglomerative_k3,,,,,,
MANA,1.0,mes_09,Agglomerative_k3,,,,,,
MBGV,0.0,mes_09,Agglomerative_k3,,,,,,
MTTA,2.0,mes_09,Agglomerative_k3,,,,,,
PAA,1.0,mes_09,Agglomerative_k3,,,,,,
RFM,0.0,mes_09,Agglomerative_k3,,,,,,
RTF,1.0,mes_09,Agglomerative_k3,,,,,,
,,mes_09,Agglomerative_k3_profile,0,0.1036969696969697,0.1318166666666666,0.2672166666666666,,
,,mes_09,Agglomerative_k3_profile,1,0.0912818181818181,0.1275583333333333,0.2163333333333333,,
,,mes_09,Agglomerative_k3_profile,2,0.0873848484848485,0.1149083333333333,0.1993833333333333,,
,,mes_09,Agglomerative_k3_profile,3,0.0892515151515151,0.0938249999999999,0.1437833333333333,,
,,mes_09,Agglomerative_k3_profile,4,0.0849515151515151,0.0963,0.1622333333333333,,
,,mes_09,Agglomerative_k3_profile,5,0.1078848484848484,0.10195,0.2058666666666666,,
,,mes_09,Agglomerative_k3_profile,6,0.1397333333333333,0.248925,0.21805,,
,,mes_09,Agglomerative_k3_profile,7,0.1509181818181818,0.2047833333333333,0.2844666666666666,,
,,mes_09,Agglomerative_k3_profile,8,0.1616393939393939,0.201575,0.3220666666666666,,
,,mes_09,Agglomerative_k3_profile,9,0.1533666666666666,0.2225333333333333,0.2855183333333325,,
,,mes_09,Agglomerative_k3_profile,10,0.1688939393939393,0.2235083333333333,0.3822366666666649,,
,,mes_09,Agglomerative_k3_profile,11,0.1679454545454545,0.2953166666666666,0.4069233333333298,,
,,mes_09,Agglomerative_k3_profile,12,0.2449848484848485,0.487275,0.4463233333333298,,
,,mes_09,Agglomerative_k3_profile,13,0.2420727272727272,0.4946083333333333,0.4035866666666649,,
,,mes_09,Agglomerative_k3_profile,14,0.1960545454545454,0.3908,0.3291366666666649,,
,,mes_09,Agglomerative_k3_profile,15,0.1688515151515151,0.2648,0.3011199999999982,,
,,mes_09,Agglomerative_k3_profile,16,0.1583393939393939,0.2537583333333333,0.3532516666666658,,
,,mes_09,Agglomerative_k3_profile,17,0.1496818181818182,0.2528333333333333,0.3422683333333324,,
,,mes_09,Agglomerative_k3_profile,18,0.160430303030303,0.276475,0.4338666666666666,,
,,mes_09,Agglomerative_k3_profile,19,0.2294757575757575,0.3796583333333333,0.3803833333333333,,
,,mes_09,Agglomerative_k3_profile,20,0.225660606060606,0.50755,0.3457833333333333,,
,,mes_09,Agglomerative_k3_profile,21,0.1838909090909091,0.3599583333333333,0.42735,,
,,mes_09,Agglomerative_k3_profile,22,0.1517545454545454,0.2415166666666666,0.22015,,
,,mes_09,Agglomerative_k3_profile,23,0.115560606060606,0.1827166666666666,0.2941666666666666,,
,,mes_09,Agglomerative_k3_profile,total_mean_consumption,3.733706060606061,6.15495,7.371464999999983,,
ABLD,0.0,mes_09,Agglomerative_k4,,,,,,
AJVG,0.0,mes_09,Agglomerative_k4,,,,,,
ATF,0.0,mes_09,Agglomerative_k4,,,,,,
FJAG,3.0,mes_09,Agglomerative_k4,,,,,,
FMB,0.0,mes_09,Agglomerative_k4,,,,,,
GPC,0.0,mes_09,Agglomerative_k4,,,,,,
JACL,0.0,mes_09,Agglomerative_k4,,,,,,
JALG,1.0,mes_09,Agglomerative_k4,,,,,,
JLG,0.0,mes_09,Agglomerative_k4,,,,,,
JMM,0.0,mes_09,Agglomerative_k4,,,,,,
LFZA,0.0,mes_09,Agglomerative_k4,,,,,,
MANA,1.0,mes_09,Agglomerative_k4,,,,,,
MBGV,0.0,mes_09,Agglomerative_k4,,,,,,
MTTA,2.0,mes_09,Agglomerative_k4,,,,,,
PAA,1.0,mes_09,Agglomerative_k4,,,,,,
RFM,0.0,mes_09,Agglomerative_k4,,,,,,
RTF,1.0,mes_09,Agglomerative_k4,,,,,,
,,mes_09,Agglomerative_k4_profile,0,0.1036969696969697,0.1318166666666666,0.3774666666666667,0.1569666666666666,
,,mes_09,Agglomerative_k4_profile,1,0.0912818181818181,0.1275583333333333,0.2737,0.1589666666666666,
,,mes_09,Agglomerative_k4_profile,2,0.0873848484848485,0.1149083333333333,0.2395666666666666,0.1591999999999999,
,,mes_09,Agglomerative_k4_profile,3,0.0892515151515151,0.0938249999999999,0.1404999999999999,0.1470666666666666,
,,mes_09,Agglomerative_k4_profile,4,0.0849515151515151,0.0963,0.165,0.1594666666666666,
,,mes_09,Agglomerative_k4_profile,5,0.1078848484848484,0.10195,0.1995,0.2122333333333333,
,,mes_09,Agglomerative_k4_profile,6,0.1397333333333333,0.248925,0.1867333333333333,0.2493666666666666,
,,mes_09,Agglomerative_k4_profile,7,0.1509181818181818,0.2047833333333333,0.1762,0.3927333333333333,
,,mes_09,Agglomerative_k4_profile,8,0.1616393939393939,0.201575,0.2004666666666666,0.4436666666666666,
,,mes_09,Agglomerative_k4_profile,9,0.1533666666666666,0.2225333333333333,0.2042,0.3668366666666649,
,,mes_09,Agglomerative_k4_profile,10,0.1688939393939393,0.2235083333333333,0.2595,0.5049733333333298,
,,mes_09,Agglomerative_k4_profile,11,0.1679454545454545,0.2953166666666666,0.2385333333333333,0.5753133333333263,
,,mes_09,Agglomerative_k4_profile,12,0.2449848484848485,0.487275,0.2874,0.6052466666666596,
,,mes_09,Agglomerative_k4_profile,13,0.2420727272727272,0.4946083333333333,0.3585666666666666,0.4486066666666631,
,,mes_09,Agglomerative_k4_profile,14,0.1960545454545454,0.3908,0.3201666666666666,0.3381066666666631,
,,mes_09,Agglomerative_k4_profile,15,0.1688515151515151,0.2648,0.2276666666666666,0.3745733333333298,
,,mes_09,Agglomerative_k4_profile,16,0.1583393939393939,0.2537583333333333,0.2397999999999999,0.4667033333333316,
,,mes_09,Agglomerative_k4_profile,17,0.1496818181818182,0.2528333333333333,0.2597,0.4248366666666649,
,,mes_09,Agglomerative_k4_profile,18,0.160430303030303,0.276475,0.2960333333333333,0.5717,
,,mes_09,Agglomerative_k4_profile,19,0.2294757575757575,0.3796583333333333,0.2784333333333333,0.4823333333333333,
,,mes_09,Agglomerative_k4_profile,20,0.225660606060606,0.50755,0.2801666666666666,0.4114,
,,mes_09,Agglomerative_k4_profile,21,0.1838909090909091,0.3599583333333333,0.4063333333333333,0.4483666666666667,
,,mes_09,Agglomerative_k4_profile,22,0.1517545454545454,0.2415166666666666,0.2169666666666666,0.2233333333333333,
,,mes_09,Agglomerative_k4_profile,23,0.115560606060606,0.1827166666666666,0.4027333333333333,0.1856,
,,mes_09,Agglomerative_k4_profile,total_mean_consumption,3.733706060606061,6.15495,6.235333333333332,8.507596666666633,
ABLD,1.0,mes_09,Agglomerative_k5,,,,,,
AJVG,0.0,mes_09,Agglomerative_k5,,,,,,
ATF,1.0,mes_09,Agglomerative_k5,,,,,,
FJAG,4.0,mes_09,Agglomerative_k5,,,,,,
FMB,1.0,mes_09,Agglomerative_k5,,,,,,
GPC,1.0,mes_09,Agglomerative_k5,,,,,,
JACL,0.0,mes_09,Agglomerative_k5,,,,,,
JALG,2.0,mes_09,Agglomerative_k5,,,,,,
JLG,0.0,mes_09,Agglomerative_k5,,,,,,
JMM,1.0,mes_09,Agglomerative_k5,,,,,,
LFZA,0.0,mes_09,Agglomerative_k5,,,,,,
MANA,2.0,mes_09,Agglomerative_k5,,,,,,
MBGV,1.0,mes_09,Agglomerative_k5,,,,,,
MTTA,3.0,mes_09,Agglomerative_k5,,,,,,
PAA,2.0,mes_09,Agglomerative_k5,,,,,,
RFM,1.0,mes_09,Agglomerative_k5,,,,,,
RTF,2.0,mes_09,Agglomerative_k5,,,,,,
,,mes_09,Agglomerative_k5_profile,0,0.0951583333333333,0.1085761904761904,0.1318166666666666,0.3774666666666667,0.1569666666666666
,,mes_09,Agglomerative_k5_profile,1,0.0695166666666666,0.1037190476190476,0.1275583333333333,0.2737,0.1589666666666666
,,mes_09,Agglomerative_k5_profile,2,0.07,0.0973190476190476,0.1149083333333333,0.2395666666666666,0.1591999999999999
,,mes_09,Agglomerative_k5_profile,3,0.0786,0.0953380952380952,0.0938249999999999,0.1404999999999999,0.1470666666666666
,,mes_09,Agglomerative_k5_profile,4,0.0731166666666666,0.0917142857142857,0.0963,0.165,0.1594666666666666
,,mes_09,Agglomerative_k5_profile,5,0.1390583333333333,0.0900714285714285,0.10195,0.1995,0.2122333333333333
,,mes_09,Agglomerative_k5_profile,6,0.1263666666666666,0.1473714285714285,0.248925,0.1867333333333333,0.2493666666666666
,,mes_09,Agglomerative_k5_profile,7,0.0912666666666666,0.1850047619047619,0.2047833333333333,0.1762,0.3927333333333333
,,mes_09,Agglomerative_k5_profile,8,0.1021166666666666,0.1956523809523809,0.201575,0.2004666666666666,0.4436666666666666
,,mes_09,Agglomerative_k5_profile,9,0.1022416666666666,0.1825809523809523,0.2225333333333333,0.2042,0.3668366666666649
,,mes_09,Agglomerative_k5_profile,10,0.1183333333333333,0.1977857142857143,0.2235083333333333,0.2595,0.5049733333333298
,,mes_09,Agglomerative_k5_profile,11,0.1019249999999999,0.2056714285714285,0.2953166666666666,0.2385333333333333,0.5753133333333263
,,mes_09,Agglomerative_k5_profile,12,0.1561,0.2957761904761904,0.487275,0.2874,0.6052466666666596
,,mes_09,Agglomerative_k5_profile,13,0.1750333333333333,0.2803809523809524,0.4946083333333333,0.3585666666666666,0.4486066666666631
,,mes_09,Agglomerative_k5_profile,14,0.1316083333333333,0.2328809523809523,0.3908,0.3201666666666666,0.3381066666666631
,,mes_09,Agglomerative_k5_profile,15,0.1198166666666666,0.1968714285714285,0.2648,0.2276666666666666,0.3745733333333298
,,mes_09,Agglomerative_k5_profile,16,0.1229,0.1785904761904762,0.2537583333333333,0.2397999999999999,0.4667033333333316
,,mes_09,Agglomerative_k5_profile,17,0.1320583333333333,0.1597523809523809,0.2528333333333333,0.2597,0.4248366666666649
,,mes_09,Agglomerative_k5_profile,18,0.145675,0.1688619047619047,0.276475,0.2960333333333333,0.5717
,,mes_09,Agglomerative_k5_profile,19,0.1584833333333333,0.2700428571428571,0.3796583333333333,0.2784333333333333,0.4823333333333333
,,mes_09,Agglomerative_k5_profile,20,0.1845166666666666,0.2491714285714285,0.50755,0.2801666666666666,0.4114
,,mes_09,Agglomerative_k5_profile,21,0.1518333333333333,0.2022095238095238,0.3599583333333333,0.4063333333333333,0.4483666666666667
,,mes_09,Agglomerative_k5_profile,22,0.148625,0.1535428571428571,0.2415166666666666,0.2169666666666666,0.2233333333333333
,,mes_09,Agglomerative_k5_profile,23,0.1110583333333333,0.1181333333333333,0.1827166666666666,0.4027333333333333,0.1856
,,mes_09,Agglomerative_k5_profile,total_mean_consumption,2.905408333333333,4.207019047619047,6.15495,6.235333333333332,8.507596666666633
ABLD,0.0,mes_09,GMM_k2,,,,,,
AJVG,0.0,mes_09,GMM_k2,,,,,,
ATF,0.0,mes_09,GMM_k2,,,,,,
FJAG,1.0,mes_09,GMM_k2,,,,,,
FMB,0.0,mes_09,GMM_k2,,,,,,
GPC,0.0,mes_09,GMM_k2,,,,,,
JACL,0.0,mes_09,GMM_k2,,,,,,
JALG,1.0,mes_09,GMM_k2,,,,,,
JLG,0.0,mes_09,GMM_k2,,,,,,
JMM,1.0,mes_09,GMM_k2,,,,,,
LFZA,0.0,mes_09,GMM_k2,,,,,,
MANA,1.0,mes_09,GMM_k2,,,,,,
MBGV,1.0,mes_09,GMM_k2,,,,,,
MTTA,1.0,mes_09,GMM_k2,,,,,,
PAA,1.0,mes_09,GMM_k2,,,,,,
RFM,0.0,mes_09,GMM_k2,,,,,,
RTF,1.0,mes_09,GMM_k2,,,,,,
,,mes_09,GMM_k2_profile,0,0.1016407407407407,0.1609499999999999,,,
,,mes_09,GMM_k2_profile,1,0.0882777777777777,0.1440625,,,
,,mes_09,GMM_k2_profile,2,0.0835259259259259,0.1334874999999999,,,
,,mes_09,GMM_k2_profile,3,0.087437037037037,0.1072125,,,
