estrategia,algoritmo,k,feature,importance
mes_08,KMeans,4,1,0.10731962880242492
mes_08,KMeans,4,0,0.0970512783339832
mes_08,KMeans,4,2,0.07950247117517188
mes_08,KMeans,4,9,0.06536101408103939
mes_08,KMeans,4,10,0.04845986312643148
mes_08,KMeans,4,3,0.04473533713024501
mes_08,KMeans,4,8,0.043978791295752585
mes_08,KMeans,4,5,0.03912418939028061
mes_08,KMeans,4,4,0.03594850679374707
mes_08,KMeans,4,7,0.03562019712743145
mes_08,KMeans,5,1,0.07962973665553805
mes_08,KMeans,5,0,0.06986888430748837
mes_08,KMeans,5,2,0.06031388469667365
mes_08,KMeans,5,22,0.0576199742810726
mes_08,KMeans,5,21,0.05395421572297142
mes_08,KMeans,5,9,0.05025424632571141
mes_08,KMeans,5,23,0.043694568625438766
mes_08,KMeans,5,15,0.04201104369252608
mes_08,KMeans,5,12,0.041105346606234765
mes_08,KMeans,5,16,0.039018250234819564
mes_08,Agglomerative,2,17,0.07287786503110617
mes_08,Agglomerative,2,18,0.06867878493868837
mes_08,Agglomerative,2,16,0.06514182855620738
mes_08,Agglomerative,2,9,0.06218435753978571
mes_08,Agglomerative,2,0,0.05077417105573773
mes_08,Agglomerative,2,19,0.04672651817363149
mes_08,Agglomerative,2,1,0.04664118545044364
mes_08,Agglomerative,2,15,0.04479663897499956
mes_08,Agglomerative,2,3,0.04479261746155444
mes_08,Agglomerative,2,21,0.0446164831731884
mes_08,Agglomerative,3,17,0.06761553159029096
mes_08,Agglomerative,3,18,0.06339636177110364
mes_08,Agglomerative,3,16,0.06136369038029231
mes_08,Agglomerative,3,9,0.05717998028451773
mes_08,Agglomerative,3,14,0.047299760610287414
mes_08,Agglomerative,3,0,0.04668531722086262
mes_08,Agglomerative,3,13,0.046573626996156435
mes_08,Agglomerative,3,15,0.045046708698032435
mes_08,Agglomerative,3,21,0.04416578081282691
mes_08,Agglomerative,3,19,0.04404620135821801
mes_08,Agglomerative,4,19,0.0853366216927982
mes_08,Agglomerative,4,18,0.07101222174079422
mes_08,Agglomerative,4,4,0.060358929908197426
mes_08,Agglomerative,4,17,0.056447701554805406
mes_08,Agglomerative,4,11,0.05363463888302802
mes_08,Agglomerative,4,16,0.05161936440529547
mes_08,Agglomerative,4,15,0.04878795825076803
mes_08,Agglomerative,4,20,0.04624455023973416
mes_08,Agglomerative,4,3,0.04463262401612891
mes_08,Agglomerative,4,13,0.04292214591792741
mes_08,Agglomerative,5,19,0.06368853644265637
mes_08,Agglomerative,5,1,0.06176483958614816
mes_08,Agglomerative,5,0,0.055693395767633776
mes_08,Agglomerative,5,15,0.05432673310157694
mes_08,Agglomerative,5,18,0.05261422843095578
mes_08,Agglomerative,5,16,0.04761058980562158
mes_08,Agglomerative,5,22,0.04760431912296286
mes_08,Agglomerative,5,17,0.046003108462404234
mes_08,Agglomerative,5,2,0.045597132327645416
mes_08,Agglomerative,5,4,0.044872048426705946
mes_08,GMM,2,17,0.058367495935100926
mes_08,GMM,2,18,0.05823203691648071
mes_08,GMM,2,13,0.0566799429598088
mes_08,GMM,2,16,0.05340624142923721
mes_08,GMM,2,12,0.050277966700663965
mes_08,GMM,2,9,0.048846564009249145
mes_08,GMM,2,14,0.048409412515720604
mes_08,GMM,2,3,0.046330565801347735
mes_08,GMM,2,0,0.04491332845459073
mes_08,GMM,2,4,0.044279120539468045
mes_08,GMM,3,3,0.06206919575780333
mes_08,GMM,3,9,0.05675674356062499
mes_08,GMM,3,4,0.05120645137430627
mes_08,GMM,3,7,0.05039083122826419
mes_08,GMM,3,5,0.05024994272645461
mes_08,GMM,3,10,0.04821448358939432
mes_08,GMM,3,18,0.04662918622935947
mes_08,GMM,3,17,0.046130834327467105
mes_08,GMM,3,13,0.04370522765567139
mes_08,GMM,3,2,0.04345131096741574
mes_08,GMM,4,1,0.10731962880242492
mes_08,GMM,4,0,0.0970512783339832
mes_08,GMM,4,2,0.07950247117517188
mes_08,GMM,4,9,0.06536101408103939
mes_08,GMM,4,10,0.04845986312643148
mes_08,GMM,4,3,0.04473533713024501
mes_08,GMM,4,8,0.043978791295752585
mes_08,GMM,4,5,0.03912418939028061
mes_08,GMM,4,4,0.03594850679374707
mes_08,GMM,4,7,0.03562019712743145
mes_08,GMM,5,1,0.07962973665553805
mes_08,GMM,5,0,0.06986888430748837
mes_08,GMM,5,2,0.06031388469667365
mes_08,GMM,5,22,0.0576199742810726
mes_08,GMM,5,21,0.05395421572297142
mes_08,GMM,5,9,0.05025424632571141
mes_08,GMM,5,23,0.043694568625438766
mes_08,GMM,5,15,0.04201104369252608
mes_08,GMM,5,12,0.041105346606234765
mes_08,GMM,5,16,0.039018250234819564
mes_09,KMeans,2,22,0.07551229084914517
mes_09,KMeans,2,21,0.07424875684744613
mes_09,KMeans,2,20,0.05921997751697358
mes_09,KMeans,2,15,0.05826892363289853
mes_09,KMeans,2,17,0.053477043222629854
mes_09,KMeans,2,13,0.05270524203405518
mes_09,KMeans,2,16,0.05178315608900246
mes_09,KMeans,2,9,0.050563481109439486
mes_09,KMeans,2,19,0.050386293931921365
mes_09,KMeans,2,23,0.045362425639812166
mes_09,KMeans,3,13,0.06446726761649069
mes_09,KMeans,3,21,0.0606365669791578
mes_09,KMeans,3,15,0.06054871491302239
mes_09,KMeans,3,19,0.05940096071719825
mes_09,KMeans,3,17,0.05585417801344826
mes_09,KMeans,3,16,0.05472115488545203
mes_09,KMeans,3,14,0.05368249828449325
mes_09,KMeans,3,12,0.04742186182132718
mes_09,KMeans,3,20,0.047338945481747004
mes_09,KMeans,3,22,0.04575477291860525
mes_09,KMeans,4,18,0.0870843682197676
mes_09,KMeans,4,16,0.0828074058698004
mes_09,KMeans,4,10,0.07797750915189282
mes_09,KMeans,4,17,0.07085488294333663
mes_09,KMeans,4,11,0.06652876648454607
mes_09,KMeans,4,8,0.06559677428531918
mes_09,KMeans,4,15,0.055095968917824444
mes_09,KMeans,4,7,0.050381771757653376
mes_09,KMeans,4,9,0.04957849376896059
mes_09,KMeans,4,3,0.0488656630092881
mes_09,KMeans,5,0,0.07946606466994618
mes_09,KMeans,5,23,0.06647036158267368
mes_09,KMeans,5,18,0.06244669629961207
mes_09,KMeans,5,16,0.05938612588646968
mes_09,KMeans,5,4,0.0579651256946538
mes_09,KMeans,5,1,0.05791899522048727
mes_09,KMeans,5,2,0.05718735428619487
mes_09,KMeans,5,10,0.0561277082034251
mes_09,KMeans,5,17,0.05101993017555851
mes_09,KMeans,5,3,0.05027430071129297
mes_09,Agglomerative,2,21,0.07789216495000759
mes_09,Agglomerative,2,20,0.06275561628512236
mes_09,Agglomerative,2,17,0.061508743589969064
mes_09,Agglomerative,2,13,0.058272857561167346
mes_09,Agglomerative,2,14,0.057827080032766216
mes_09,Agglomerative,2,18,0.05648775427588194
mes_09,Agglomerative,2,22,0.05322153231467354
mes_09,Agglomerative,2,16,0.05272602187049638
mes_09,Agglomerative,2,15,0.04983158813065864
mes_09,Agglomerative,2,19,0.04924326120140469
mes_09,Agglomerative,3,4,0.08506828928036637
mes_09,Agglomerative,3,3,0.07344182964479673
mes_09,Agglomerative,3,2,0.06613068184423374
mes_09,Agglomerative,3,0,0.06564269659445107
mes_09,Agglomerative,3,1,0.05844314490682936
mes_09,Agglomerative,3,18,0.058180634266292074
mes_09,Agglomerative,3,23,0.055410605689900964
mes_09,Agglomerative,3,17,0.05017850004863387
mes_09,Agglomerative,3,21,0.04849240707192884
mes_09,Agglomerative,3,16,0.04703867430745854
mes_09,Agglomerative,4,0,0.09286289743340148
mes_09,Agglomerative,4,23,0.07333728391476273
mes_09,Agglomerative,4,18,0.0647086837346159
mes_09,Agglomerative,4,1,0.060594836013769304
mes_09,Agglomerative,4,2,0.05916870574313097
mes_09,Agglomerative,4,16,0.059147171089500336
mes_09,Agglomerative,4,4,0.05847146150483028
mes_09,Agglomerative,4,10,0.057050822431610373
mes_09,Agglomerative,4,8,0.05111995865413754
mes_09,Agglomerative,4,3,0.0509450381378675
mes_09,Agglomerative,5,0,0.07878350098681869
mes_09,Agglomerative,5,23,0.06507027705713724
mes_09,Agglomerative,5,18,0.0604243319391453
mes_09,Agglomerative,5,4,0.05896987449239282
mes_09,Agglomerative,5,1,0.05868921849339204
mes_09,Agglomerative,5,2,0.05796065340457953
mes_09,Agglomerative,5,16,0.057500415368335056
mes_09,Agglomerative,5,10,0.05433114447604499
mes_09,Agglomerative,5,3,0.05131495223162882
mes_09,Agglomerative,5,8,0.04894572394829312
mes_09,GMM,2,22,0.07551229084914517
mes_09,GMM,2,21,0.07424875684744613
mes_09,GMM,2,20,0.05921997751697358
mes_09,GMM,2,15,0.05826892363289853
mes_09,GMM,2,17,0.053477043222629854
mes_09,GMM,2,13,0.05270524203405518
mes_09,GMM,2,16,0.05178315608900246
mes_09,GMM,2,9,0.050563481109439486
mes_09,GMM,2,19,0.050386293931921365
mes_09,GMM,2,23,0.045362425639812166
mes_09,GMM,3,13,0.06446726761649069
mes_09,GMM,3,21,0.0606365669791578
mes_09,GMM,3,15,0.06054871491302239
mes_09,GMM,3,19,0.05940096071719825
mes_09,GMM,3,17,0.05585417801344826
mes_09,GMM,3,16,0.05472115488545203
mes_09,GMM,3,14,0.05368249828449325
mes_09,GMM,3,12,0.04742186182132718
mes_09,GMM,3,20,0.047338945481747004
mes_09,GMM,3,22,0.04575477291860525
mes_09,GMM,4,18,0.0870843682197676
mes_09,GMM,4,16,0.0828074058698004
mes_09,GMM,4,10,0.07797750915189282
mes_09,GMM,4,17,0.07085488294333663
mes_09,GMM,4,11,0.06652876648454607
mes_09,GMM,4,8,0.06559677428531918
mes_09,GMM,4,15,0.055095968917824444
mes_09,GMM,4,7,0.050381771757653376
mes_09,GMM,4,9,0.04957849376896059
mes_09,GMM,4,3,0.0488656630092881
mes_09,GMM,5,0,0.07946606466994618
mes_09,GMM,5,23,0.06647036158267368
mes_09,GMM,5,18,0.06244669629961207
mes_09,GMM,5,16,0.05938612588646968
mes_09,GMM,5,4,0.0579651256946538
mes_09,GMM,5,1,0.05791899522048727
mes_09,GMM,5,2,0.05718735428619487
mes_09,GMM,5,10,0.0561277082034251
mes_09,GMM,5,17,0.05101993017555851
mes_09,GMM,5,3,0.05027430071129297
mes_10,KMeans,2,21,0.07673433729181793
mes_10,KMeans,2,15,0.07628061305433213
mes_10,KMeans,2,20,0.0738812020414133
mes_10,KMeans,2,9,0.07080842560448776
mes_10,KMeans,2,16,0.06672277093587109
mes_10,KMeans,2,22,0.06363459085569818
mes_10,KMeans,2,13,0.06339153493736828
mes_10,KMeans,2,14,0.05895793824586186
mes_10,KMeans,2,17,0.054764633775877786
mes_10,KMeans,2,19,0.05174343088548145
mes_10,KMeans,3,0,0.17966712924176306
mes_10,KMeans,3,2,0.14136850437164578
mes_10,KMeans,3,1,0.08663316113062482
mes_10,KMeans,3,23,0.058092138821032924
mes_10,KMeans,3,22,0.05674794845233009
mes_10,KMeans,3,4,0.05452928981267174
mes_10,KMeans,3,21,0.036302636519704334
mes_10,KMeans,3,3,0.03166691788640716
mes_10,KMeans,3,7,0.030765602620985932
mes_10,KMeans,3,8,0.028767427664583924
mes_10,KMeans,4,0,0.15035021968381448
mes_10,KMeans,4,2,0.1127058565393144
mes_10,KMeans,4,1,0.07397328737729653
mes_10,KMeans,4,23,0.05637397838250557
mes_10,KMeans,4,22,0.0529513541085071
mes_10,KMeans,4,4,0.04864121491323544
mes_10,KMeans,4,8,0.04759488572420575
mes_10,KMeans,4,10,0.04007187849078634
mes_10,KMeans,4,21,0.03967527397582055
mes_10,KMeans,4,13,0.03818234718494259
mes_10,KMeans,5,0,0.12959145303013184
mes_10,KMeans,5,2,0.09900086982787727
mes_10,KMeans,5,1,0.07313219353399714
mes_10,KMeans,5,23,0.06294314068815852
mes_10,KMeans,5,22,0.05594235237426826
mes_10,KMeans,5,7,0.0507573386705361
mes_10,KMeans,5,6,0.047503803815451
mes_10,KMeans,5,4,0.043226283746465796
mes_10,KMeans,5,21,0.04058972336499351
mes_10,KMeans,5,8,0.03895117678736962
mes_10,Agglomerative,2,21,0.07673433729181793
mes_10,Agglomerative,2,15,0.07628061305433213
mes_10,Agglomerative,2,20,0.0738812020414133
mes_10,Agglomerative,2,9,0.07080842560448776
mes_10,Agglomerative,2,16,0.06672277093587109
mes_10,Agglomerative,2,22,0.06363459085569818
mes_10,Agglomerative,2,13,0.06339153493736828
mes_10,Agglomerative,2,14,0.05895793824586186
mes_10,Agglomerative,2,17,0.054764633775877786
mes_10,Agglomerative,2,19,0.05174343088548145
mes_10,Agglomerative,3,4,0.07017719518860532
mes_10,Agglomerative,3,1,0.06812311551502631
mes_10,Agglomerative,3,2,0.06686322072192354
mes_10,Agglomerative,3,3,0.06179838259510942
mes_10,Agglomerative,3,21,0.05915447564335223
mes_10,Agglomerative,3,10,0.05169913553014489
mes_10,Agglomerative,3,9,0.048213219177278034
mes_10,Agglomerative,3,15,0.04591593714849068
mes_10,Agglomerative,3,8,0.045111865973096826
mes_10,Agglomerative,3,0,0.04315897771733556
mes_10,Agglomerative,4,7,0.06121493628092423
mes_10,Agglomerative,4,6,0.05961945858783648
mes_10,Agglomerative,4,21,0.058211119133198375
mes_10,Agglomerative,4,1,0.054876461924864624
mes_10,Agglomerative,4,4,0.054414343373108395
mes_10,Agglomerative,4,2,0.04856641154220715
mes_10,Agglomerative,4,9,0.0474587529793985
mes_10,Agglomerative,4,5,0.04701496556312361
mes_10,Agglomerative,4,3,0.04566589680315008
mes_10,Agglomerative,4,22,0.045453148190480464
mes_10,Agglomerative,5,0,0.12028677256591035
mes_10,Agglomerative,5,2,0.09323428172792197
mes_10,Agglomerative,5,1,0.06982528863656778
mes_10,Agglomerative,5,4,0.051862621111004856
mes_10,Agglomerative,5,23,0.05090867401487665
mes_10,Agglomerative,5,22,0.05022348364744344
mes_10,Agglomerative,5,21,0.04508871783540056
mes_10,Agglomerative,5,3,0.03971813369251929
mes_10,Agglomerative,5,7,0.03801416452786944
mes_10,Agglomerative,5,19,0.036633033774439855
mes_10,GMM,2,21,0.07673433729181793
mes_10,GMM,2,15,0.07628061305433213
mes_10,GMM,2,20,0.0738812020414133
mes_10,GMM,2,9,0.07080842560448776
mes_10,GMM,2,16,0.06672277093587109
mes_10,GMM,2,22,0.06363459085569818
mes_10,GMM,2,13,0.06339153493736828
mes_10,GMM,2,14,0.05895793824586186
mes_10,GMM,2,17,0.054764633775877786
mes_10,GMM,2,19,0.05174343088548145
mes_10,GMM,3,0,0.17966712924176306
mes_10,GMM,3,2,0.14136850437164578
mes_10,GMM,3,1,0.08663316113062482
mes_10,GMM,3,23,0.058092138821032924
mes_10,GMM,3,22,0.05674794845233009
mes_10,GMM,3,4,0.05452928981267174
mes_10,GMM,3,21,0.036302636519704334
mes_10,GMM,3,3,0.03166691788640716
mes_10,GMM,3,7,0.030765602620985932
mes_10,GMM,3,8,0.028767427664583924
mes_10,GMM,4,0,0.15035021968381448
mes_10,GMM,4,2,0.1127058565393144
mes_10,GMM,4,1,0.07397328737729653
mes_10,GMM,4,23,0.05637397838250557
mes_10,GMM,4,22,0.0529513541085071
mes_10,GMM,4,4,0.04864121491323544
mes_10,GMM,4,8,0.04759488572420575
mes_10,GMM,4,10,0.04007187849078634
mes_10,GMM,4,21,0.03967527397582055
mes_10,GMM,4,13,0.03818234718494259
mes_10,GMM,5,0,0.12959145303013184
mes_10,GMM,5,2,0.09900086982787727
mes_10,GMM,5,1,0.07313219353399714
mes_10,GMM,5,23,0.06294314068815852
mes_10,GMM,5,22,0.05594235237426826
mes_10,GMM,5,7,0.0507573386705361
mes_10,GMM,5,6,0.047503803815451
mes_10,GMM,5,4,0.043226283746465796
mes_10,GMM,5,21,0.04058972336499351
mes_10,GMM,5,8,0.03895117678736962
mes_11,KMeans,2,13,0.07925467367107424
mes_11,KMeans,2,22,0.07630816585308013
mes_11,KMeans,2,5,0.07342117426689442
mes_11,KMeans,2,14,0.061480101749942055
mes_11,KMeans,2,23,0.05708703488547644
mes_11,KMeans,2,21,0.055389404768841924
mes_11,KMeans,2,12,0.053781828758104534
mes_11,KMeans,2,11,0.05358557550972511
mes_11,KMeans,2,4,0.052205980930756006
mes_11,KMeans,2,0,0.04578097022875315
mes_11,KMeans,3,1,0.15920101134978842
mes_11,KMeans,3,2,0.14252838992838937
mes_11,KMeans,3,0,0.12372084601973853
mes_11,KMeans,3,3,0.12264419017695405
mes_11,KMeans,3,22,0.07169885691764402
mes_11,KMeans,3,5,0.06768770356763688
mes_11,KMeans,3,4,0.05415507681478646
mes_11,KMeans,3,20,0.029547221337408544
mes_11,KMeans,3,21,0.022768105527212153
mes_11,KMeans,3,23,0.021889522262310494
mes_11,KMeans,4,1,0.13938991690458039
mes_11,KMeans,4,2,0.12307691850336137
mes_11,KMeans,4,0,0.10578027228356748
mes_11,KMeans,4,3,0.1054753556589817
mes_11,KMeans,4,5,0.06346096826284833
mes_11,KMeans,4,22,0.05754298410647211
mes_11,KMeans,4,4,0.051543618170948796
mes_11,KMeans,4,20,0.03990097038236371
mes_11,KMeans,4,13,0.029358596181125303
mes_11,KMeans,4,7,0.02889434906721293
mes_11,KMeans,5,1,0.10845818360127181
mes_11,KMeans,5,2,0.09753142242419952
mes_11,KMeans,5,0,0.08662864980200467
mes_11,KMeans,5,3,0.08432632830771211
mes_11,KMeans,5,22,0.05627972079364791
mes_11,KMeans,5,5,0.054023815606325666
mes_11,KMeans,5,20,0.04404484584115613
mes_11,KMeans,5,4,0.043046864732411656
mes_11,KMeans,5,21,0.04028138545807345
mes_11,KMeans,5,16,0.037783752391556576
mes_11,Agglomerative,2,13,0.07925467367107424
mes_11,Agglomerative,2,22,0.07630816585308013
mes_11,Agglomerative,2,5,0.07342117426689442
mes_11,Agglomerative,2,14,0.061480101749942055
mes_11,Agglomerative,2,23,0.05708703488547644
mes_11,Agglomerative,2,21,0.055389404768841924
mes_11,Agglomerative,2,12,0.053781828758104534
mes_11,Agglomerative,2,11,0.05358557550972511
mes_11,Agglomerative,2,4,0.052205980930756006
mes_11,Agglomerative,2,0,0.04578097022875315
mes_11,Agglomerative,3,1,0.15891317336473484
mes_11,Agglomerative,3,2,0.14102621236966303
mes_11,Agglomerative,3,0,0.12214886403315799
mes_11,Agglomerative,3,3,0.12107581717711226
mes_11,Agglomerative,3,22,0.06791585127946483
mes_11,Agglomerative,3,5,0.06653968492206139
mes_11,Agglomerative,3,4,0.05664918217215301
mes_11,Agglomerative,3,23,0.02560947317317148
mes_11,Agglomerative,3,20,0.024949203696019488
mes_11,Agglomerative,3,13,0.023854771333239815
mes_11,Agglomerative,4,1,0.13164684027713613
mes_11,Agglomerative,4,2,0.1184083710907663
mes_11,Agglomerative,4,0,0.10529592747055835
mes_11,Agglomerative,4,3,0.10394683938853486
mes_11,Agglomerative,4,22,0.06783540194007912
mes_11,Agglomerative,4,5,0.06316457845267245
mes_11,Agglomerative,4,4,0.05311734729757039
mes_11,Agglomerative,4,20,0.03102128697781372
mes_11,Agglomerative,4,13,0.029114688102460165
mes_11,Agglomerative,4,9,0.027300269996784643
mes_11,Agglomerative,5,1,0.09091132028170858
mes_11,Agglomerative,5,2,0.08063659472357133
mes_11,Agglomerative,5,3,0.07673248902507465
mes_11,Agglomerative,5,0,0.07309788383875511
mes_11,Agglomerative,5,18,0.06396980368882496
mes_11,Agglomerative,5,16,0.052409602134630306
mes_11,Agglomerative,5,22,0.05208780321136208
mes_11,Agglomerative,5,17,0.04873128935838859
mes_11,Agglomerative,5,15,0.04523259398851584
mes_11,Agglomerative,5,20,0.04379824222474454
mes_11,GMM,2,13,0.07925467367107424
mes_11,GMM,2,22,0.07630816585308013
mes_11,GMM,2,5,0.07342117426689442
mes_11,GMM,2,14,0.061480101749942055
mes_11,GMM,2,23,0.05708703488547644
mes_11,GMM,2,21,0.055389404768841924
mes_11,GMM,2,12,0.053781828758104534
mes_11,GMM,2,11,0.05358557550972511
mes_11,GMM,2,4,0.052205980930756006
mes_11,GMM,2,0,0.04578097022875315
mes_11,GMM,3,1,0.15878671303000044
mes_11,GMM,3,2,0.1417825311956448
mes_11,GMM,3,0,0.1227367004719967
mes_11,GMM,3,3,0.12181147099422603
mes_11,GMM,3,22,0.0703641465470154
mes_11,GMM,3,5,0.06779112311277496
mes_11,GMM,3,4,0.054647756158825285
mes_11,GMM,3,20,0.027389458721909923
mes_11,GMM,3,21,0.02469441991558418
mes_11,GMM,3,23,0.02349472173751727
mes_11,GMM,4,1,0.13938991690458039
mes_11,GMM,4,2,0.12307691850336137
mes_11,GMM,4,0,0.10578027228356748
mes_11,GMM,4,3,0.1054753556589817
mes_11,GMM,4,5,0.06346096826284833
mes_11,GMM,4,22,0.05754298410647211
mes_11,GMM,4,4,0.051543618170948796
mes_11,GMM,4,20,0.03990097038236371
mes_11,GMM,4,13,0.029358596181125303
mes_11,GMM,4,7,0.02889434906721293
mes_11,GMM,5,1,0.10845818360127181
mes_11,GMM,5,2,0.09753142242419952
mes_11,GMM,5,0,0.08662864980200467
mes_11,GMM,5,3,0.08432632830771211
mes_11,GMM,5,22,0.05627972079364791
mes_11,GMM,5,5,0.054023815606325666
mes_11,GMM,5,20,0.04404484584115613
mes_11,GMM,5,4,0.043046864732411656
mes_11,GMM,5,21,0.04028138545807345
mes_11,GMM,5,16,0.037783752391556576
mes_12,KMeans,2,17,0.07667504727977173
mes_12,KMeans,2,18,0.0690299962786515
mes_12,KMeans,2,16,0.06417818210499834
mes_12,KMeans,2,12,0.06405776706886025
mes_12,KMeans,2,19,0.060765436925502105
mes_12,KMeans,2,23,0.05674284555285825
mes_12,KMeans,2,11,0.05624229899098716
mes_12,KMeans,2,13,0.05446909544078128
mes_12,KMeans,2,22,0.04696783079825289
mes_12,KMeans,2,10,0.04403644373422212
mes_12,KMeans,3,2,0.14257565185618143
mes_12,KMeans,3,1,0.14054031043160709
mes_12,KMeans,3,3,0.12795461122404808
mes_12,KMeans,3,0,0.10686739316184193
mes_12,KMeans,3,4,0.09919396254763452
mes_12,KMeans,3,15,0.05727015798928623
mes_12,KMeans,3,5,0.040011214527223726
mes_12,KMeans,3,17,0.024142719251374924
mes_12,KMeans,3,18,0.02233042451690626
mes_12,KMeans,3,22,0.02205529109196168
mes_12,KMeans,4,3,0.07702656347604128
mes_12,KMeans,4,2,0.075762670450711
mes_12,KMeans,4,1,0.07500957789102676
mes_12,KMeans,4,4,0.07135325542367768
mes_12,KMeans,4,0,0.059475782014119356
mes_12,KMeans,4,5,0.05459468693057895
mes_12,KMeans,4,17,0.047376613509640945
mes_12,KMeans,4,16,0.044014358517910246
mes_12,KMeans,4,13,0.04286138927486361
mes_12,KMeans,4,15,0.041724099922902824
mes_12,KMeans,5,2,0.10591055503042228
mes_12,KMeans,5,1,0.10449047012816612
mes_12,KMeans,5,3,0.09613883671474245
mes_12,KMeans,5,0,0.0804663171209608
mes_12,KMeans,5,4,0.07664938247571385
mes_12,KMeans,5,15,0.05181162401761565
mes_12,KMeans,5,5,0.03268122694464507
mes_12,KMeans,5,22,0.03227476709709599
mes_12,KMeans,5,19,0.03196487159056082
mes_12,KMeans,5,17,0.03122135624535263
mes_12,Agglomerative,2,17,0.07667504727977173
mes_12,Agglomerative,2,18,0.0690299962786515
mes_12,Agglomerative,2,16,0.06417818210499834
mes_12,Agglomerative,2,12,0.06405776706886025
mes_12,Agglomerative,2,19,0.060765436925502105
mes_12,Agglomerative,2,23,0.05674284555285825
mes_12,Agglomerative,2,11,0.05624229899098716
mes_12,Agglomerative,2,13,0.05446909544078128
mes_12,Agglomerative,2,22,0.04696783079825289
mes_12,Agglomerative,2,10,0.04403644373422212
mes_12,Agglomerative,3,2,0.14257565185618143
mes_12,Agglomerative,3,1,0.14054031043160709
mes_12,Agglomerative,3,3,0.12795461122404808
mes_12,Agglomerative,3,0,0.10686739316184193
mes_12,Agglomerative,3,4,0.09919396254763452
mes_12,Agglomerative,3,15,0.05727015798928623
mes_12,Agglomerative,3,5,0.040011214527223726
mes_12,Agglomerative,3,17,0.024142719251374924
mes_12,Agglomerative,3,18,0.02233042451690626
mes_12,Agglomerative,3,22,0.02205529109196168
mes_12,Agglomerative,4,2,0.10790283354144542
mes_12,Agglomerative,4,1,0.10499080826514982
mes_12,Agglomerative,4,3,0.0999234016466894
mes_12,Agglomerative,4,4,0.0818936635977022
mes_12,Agglomerative,4,0,0.07614010380552426
mes_12,Agglomerative,4,22,0.043723859935803376
mes_12,Agglomerative,4,7,0.04229600369197645
mes_12,Agglomerative,4,5,0.04020321828860234
mes_12,Agglomerative,4,15,0.04019595313216007
mes_12,Agglomerative,4,23,0.03837808214683345
mes_12,Agglomerative,5,2,0.07500025079454585
mes_12,Agglomerative,5,1,0.07132960932974823
mes_12,Agglomerative,5,3,0.07093826516434124
mes_12,Agglomerative,5,9,0.06003108672370669
mes_12,Agglomerative,5,0,0.05975377422340105
mes_12,Agglomerative,5,4,0.05931350882028706
mes_12,Agglomerative,5,10,0.05054597822328565
mes_12,Agglomerative,5,6,0.04961061106719275
mes_12,Agglomerative,5,11,0.04374430582770449
mes_12,Agglomerative,5,7,0.04372022402935617
mes_12,GMM,2,17,0.07667504727977173
mes_12,GMM,2,18,0.0690299962786515
mes_12,GMM,2,16,0.06417818210499834
mes_12,GMM,2,12,0.06405776706886025
mes_12,GMM,2,19,0.060765436925502105
mes_12,GMM,2,23,0.05674284555285825
mes_12,GMM,2,11,0.05624229899098716
mes_12,GMM,2,13,0.05446909544078128
mes_12,GMM,2,22,0.04696783079825289
mes_12,GMM,2,10,0.04403644373422212
mes_12,GMM,3,2,0.14257565185618143
mes_12,GMM,3,1,0.14054031043160709
mes_12,GMM,3,3,0.12795461122404808
mes_12,GMM,3,0,0.10686739316184193
mes_12,GMM,3,4,0.09919396254763452
mes_12,GMM,3,15,0.05727015798928623
mes_12,GMM,3,5,0.040011214527223726
mes_12,GMM,3,17,0.024142719251374924
mes_12,GMM,3,18,0.02233042451690626
mes_12,GMM,3,22,0.02205529109196168
mes_12,GMM,4,3,0.07702656347604128
mes_12,GMM,4,2,0.075762670450711
mes_12,GMM,4,1,0.07500957789102676
mes_12,GMM,4,4,0.07135325542367768
mes_12,GMM,4,0,0.059475782014119356
mes_12,GMM,4,5,0.05459468693057895
mes_12,GMM,4,17,0.047376613509640945
mes_12,GMM,4,16,0.044014358517910246
mes_12,GMM,4,13,0.04286138927486361
mes_12,GMM,4,15,0.041724099922902824
mes_12,GMM,5,2,0.10591055503042228
mes_12,GMM,5,1,0.10449047012816612
mes_12,GMM,5,3,0.09613883671474245
mes_12,GMM,5,0,0.0804663171209608
mes_12,GMM,5,4,0.07664938247571385
mes_12,GMM,5,15,0.05181162401761565
mes_12,GMM,5,5,0.03268122694464507
mes_12,GMM,5,22,0.03227476709709599
mes_12,GMM,5,19,0.03196487159056082
mes_12,GMM,5,17,0.03122135624535263
