hogar,cluster,estrategia,algoritmo,Unnamed: 0,0,1,2
,,resumen_consumos_dia_sabado,KMeans_k3_profile,Noche,0.1690226648351648,0.2609800824175823,0.4267259615384615
,,resumen_consumos_dia_sabado,KMeans_k3_profile,Madrugada,0.0967156593406593,0.1385599816849816,0.1572258547008538
,,resumen_consumos_dia_sabado,KMeans_k3_profile,sum_consumo,196.9517142857143,320.67357142857145,497.2565999999995
,,resumen_consumos_dia_sabado,KMeans_k3_profile,Sábado,0.1578138736263736,0.2569499771062271,0.398442788461538
,,resumen_consumos_dia_sabado,KMeans_k3_profile,Fin de semana,0.1578138736263736,0.2569499771062271,0.398442788461538
,,resumen_consumos_dia_sabado,KMeans_k3_profile,s_Mañana,29.953714285714284,41.193714285714286,58.46036666666665
,,resumen_consumos_dia_sabado,KMeans_k3_profile,s_Mediodia,64.71085714285714,121.249,187.98129999999983
,,resumen_consumos_dia_sabado,KMeans_k3_profile,s_Tarde,36.95514285714285,60.71628571428572,113.0014666666666
,,resumen_consumos_dia_sabado,KMeans_k3_profile,s_Noche,35.15671428571429,54.28385714285714,88.759
,,resumen_consumos_dia_sabado,KMeans_k3_profile,s_Madrugada,30.175285714285717,43.230714285714285,49.05446666666643
,,resumen_consumos_dia_sabado,KMeans_k3_profile,s_Sábado,196.9517142857143,320.67357142857145,497.2565999999995
,,resumen_consumos_dia_sabado,KMeans_k3_profile,s_Fin de semana,196.9517142857143,320.67357142857145,497.2565999999995
,,resumen_consumos_dia_sabado,KMeans_k3_profile,s_invierno,46.12457142857143,81.83971428571428,111.01213333333328
,,resumen_consumos_dia_sabado,KMeans_k3_profile,s_otoño,46.01,74.73928571428571,99.11933333333332
,,resumen_consumos_dia_sabado,KMeans_k3_profile,s_primavera,48.78185714285714,81.75857142857144,126.25003333333314
,,resumen_consumos_dia_sabado,KMeans_k3_profile,s_verano,56.03528571428571,82.336,160.87509999999978
,,resumen_consumos_dia_sabado,KMeans_k3_profile,std_Mañana,0.0456933117609799,0.0796342398749514,0.1973496912602967
,,resumen_consumos_dia_sabado,KMeans_k3_profile,std_Mediodia,0.0770710411481925,0.1032333978969241,0.130748542705446
,,resumen_consumos_dia_sabado,KMeans_k3_profile,std_Tarde,0.0652958006745715,0.0522232841174804,0.0821432032001647
,,resumen_consumos_dia_sabado,KMeans_k3_profile,std_Noche,0.0574627773582634,0.0619756562286167,0.1025352745008988
,,resumen_consumos_dia_sabado,KMeans_k3_profile,std_Madrugada,0.0263074832843903,0.0566246505095917,0.0876831815850562
,,resumen_consumos_dia_sabado,KMeans_k3_profile,std_Sábado,0.1860213317855073,0.2977315259471047,0.5142510556723893
,,resumen_consumos_dia_sabado,KMeans_k3_profile,std_Fin de semana,0.1860213317855073,0.2977315259471047,0.5142510556723893
,,resumen_consumos_dia_sabado,KMeans_k3_profile,std_invierno,0.1962868419737708,0.3080132858104679,0.3953911868911568
,,resumen_consumos_dia_sabado,KMeans_k3_profile,std_otoño,0.1587496462501602,0.2674671634017948,0.3279079913652025
,,resumen_consumos_dia_sabado,KMeans_k3_profile,std_primavera,0.1560401595070973,0.2619704502373189,0.3356174254046387
,,resumen_consumos_dia_sabado,KMeans_k3_profile,std_verano,0.1838559702854898,0.3000739131590357,0.7653053830413462
,,resumen_consumos_dia_sabado,KMeans_k3_profile,Enero,14.081428571428573,24.421714285714284,35.99633333333333
,,resumen_consumos_dia_sabado,KMeans_k3_profile,Febrero,16.926571428571428,30.989571428571427,42.20079999999993
,,resumen_consumos_dia_sabado,KMeans_k3_profile,Marzo,19.43642857142857,31.803142857142856,48.85269999999981
,,resumen_consumos_dia_sabado,KMeans_k3_profile,Abril,12.31657142857143,23.15114285714285,38.19133333333333
,,resumen_consumos_dia_sabado,KMeans_k3_profile,Mayo,17.02885714285714,26.804285714285715,39.206
,,resumen_consumos_dia_sabado,KMeans_k3_profile,Junio,21.484857142857145,26.619857142857143,61.674333333333344
,,resumen_consumos_dia_sabado,KMeans_k3_profile,Julio,16.829285714285714,28.64228571428572,52.84933333333333
,,resumen_consumos_dia_sabado,KMeans_k3_profile,Agosto,17.72114285714286,27.073857142857143,46.3514333333331
,,resumen_consumos_dia_sabado,KMeans_k3_profile,Septiembre,13.105999999999998,23.499285714285715,25.42233333333333
,,resumen_consumos_dia_sabado,KMeans_k3_profile,Octubre,13.354,21.595,31.016333333333336
,,resumen_consumos_dia_sabado,KMeans_k3_profile,Noviembre,19.55,29.645,42.68066666666667
,,resumen_consumos_dia_sabado,KMeans_k3_profile,Diciembre,15.11657142857143,26.42842857142857,32.815
,,resumen_consumos_dia_sabado,KMeans_k3_profile,total_mean_consumption,1190.565616175951,1937.7961205549748,3005.7850081773104
ABLD,0.0,resumen_consumos_dia_viernes,KMeans_k3,,,,
AJVG,1.0,resumen_consumos_dia_viernes,KMeans_k3,,,,
ATF,0.0,resumen_consumos_dia_viernes,KMeans_k3,,,,
FJAG,2.0,resumen_consumos_dia_viernes,KMeans_k3,,,,
FMB,0.0,resumen_consumos_dia_viernes,KMeans_k3,,,,
GPC,0.0,resumen_consumos_dia_viernes,KMeans_k3,,,,
JACL,0.0,resumen_consumos_dia_viernes,KMeans_k3,,,,
JALG,1.0,resumen_consumos_dia_viernes,KMeans_k3,,,,
JLG,0.0,resumen_consumos_dia_viernes,KMeans_k3,,,,
JMM,1.0,resumen_consumos_dia_viernes,KMeans_k3,,,,
LFZA,0.0,resumen_consumos_dia_viernes,KMeans_k3,,,,
MANA,1.0,resumen_consumos_dia_viernes,KMeans_k3,,,,
MBGV,0.0,resumen_consumos_dia_viernes,KMeans_k3,,,,
MTTA,1.0,resumen_consumos_dia_viernes,KMeans_k3,,,,
PAA,1.0,resumen_consumos_dia_viernes,KMeans_k3,,,,
RFM,0.0,resumen_consumos_dia_viernes,KMeans_k3,,,,
RTF,1.0,resumen_consumos_dia_viernes,KMeans_k3,,,,
,,resumen_consumos_dia_viernes,KMeans_k3_profile,media_consumo,0.1638294159544159,0.2798485576923076,0.4668600961538435
,,resumen_consumos_dia_viernes,KMeans_k3_profile,std_consumo,0.1813663815684346,0.3140518929666863,0.582511223025025
,,resumen_consumos_dia_viernes,KMeans_k3_profile,min_consumo,0.0284444444444444,0.0499999999999999,0.0720999999999474
,,resumen_consumos_dia_viernes,KMeans_k3_profile,max_consumo,1.4226666666666667,2.7278571428571428,4.467
,,resumen_consumos_dia_viernes,KMeans_k3_profile,percentil_25_consumo,0.0676388888888888,0.1033928571428571,0.183
,,resumen_consumos_dia_viernes,KMeans_k3_profile,percentil_50_consumo,0.1030555555555555,0.1681428571428571,0.296
,,resumen_consumos_dia_viernes,KMeans_k3_profile,percentil_75_consumo,0.17325,0.3237857142857142,0.4702499999999999
,,resumen_consumos_dia_viernes,KMeans_k3_profile,promedio_por_dia,0.1638294159544159,0.2798485576923077,0.4668600961538434
,,resumen_consumos_dia_viernes,KMeans_k3_profile,consumo_medio_diario,3.9319059829059833,6.716365384615385,11.20464230769224
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Mañana,0.1443124999999999,0.2599567307692307,0.3451942307692298
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Mediodia,0.2045306267806267,0.3453576007326007,0.5557650641025561
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Tarde,0.1974342948717948,0.3234320054945055,0.8334783653846141
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Noche,0.1918579059829059,0.3472905219780219,0.4661600961538454
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Madrugada,0.0950505698005697,0.1535837912087911,0.2151201923076914
,,resumen_consumos_dia_viernes,KMeans_k3_profile,sum_consumo,204.45911111111116,349.25100000000003,582.6413999999967
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Viernes,0.1638294159544159,0.2798485576923076,0.4668600961538435
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Entre semana,0.1638294159544159,0.2798485576923076,0.4668600961538435
,,resumen_consumos_dia_viernes,KMeans_k3_profile,s_Mañana,30.017000000000003,54.071000000000005,71.8003999999998
,,resumen_consumos_dia_viernes,KMeans_k3_profile,s_Mediodia,63.81355555555555,107.75157142857142,173.39869999999755
,,resumen_consumos_dia_viernes,KMeans_k3_profile,s_Tarde,41.06633333333333,67.27385714285715,173.3634999999997
,,resumen_consumos_dia_viernes,KMeans_k3_profile,s_Noche,39.906444444444446,72.23642857142856,96.96129999999984
,,resumen_consumos_dia_viernes,KMeans_k3_profile,s_Madrugada,29.65577777777777,47.91814285714285,67.11749999999974
,,resumen_consumos_dia_viernes,KMeans_k3_profile,s_Viernes,204.45911111111116,349.25100000000003,582.6413999999967
,,resumen_consumos_dia_viernes,KMeans_k3_profile,s_Entre semana,204.45911111111116,349.25100000000003,582.6413999999967
,,resumen_consumos_dia_viernes,KMeans_k3_profile,s_invierno,50.48277777777778,96.63571428571429,123.18289999999848
,,resumen_consumos_dia_viernes,KMeans_k3_profile,s_otoño,46.753,77.82957142857143,123.25749999999869
,,resumen_consumos_dia_viernes,KMeans_k3_profile,s_primavera,45.93288888888889,83.63557142857142,122.25199999999948
,,resumen_consumos_dia_viernes,KMeans_k3_profile,s_verano,61.29044444444445,91.15014285714288,213.949
,,resumen_consumos_dia_viernes,KMeans_k3_profile,std_Mañana,0.0380072635624553,0.107196044359517,0.2505717572641778
,,resumen_consumos_dia_viernes,KMeans_k3_profile,std_Mediodia,0.0631676078518588,0.0796512738936623,0.2278029566416518
,,resumen_consumos_dia_viernes,KMeans_k3_profile,std_Tarde,0.0421116371433556,0.0794251274628573,0.0899358953969364
,,resumen_consumos_dia_viernes,KMeans_k3_profile,std_Noche,0.0786950163928459,0.0861148315084018,0.2112619389385396
,,resumen_consumos_dia_viernes,KMeans_k3_profile,std_Madrugada,0.0236328024235639,0.0440707653618938,0.0707590129458695
,,resumen_consumos_dia_viernes,KMeans_k3_profile,std_Viernes,0.1813663815684346,0.3140518929666863,0.5825112230250251
,,resumen_consumos_dia_viernes,KMeans_k3_profile,std_Entre semana,0.1813663815684346,0.3140518929666863,0.5825112230250251
,,resumen_consumos_dia_viernes,KMeans_k3_profile,std_invierno,0.178005295217268,0.341221546771129,0.5064150911075845
,,resumen_consumos_dia_viernes,KMeans_k3_profile,std_otoño,0.1491920709132902,0.2447754131848745,0.4965390024231975
,,resumen_consumos_dia_viernes,KMeans_k3_profile,std_primavera,0.1494300603060021,0.2538161019055882,0.2611949539437955
,,resumen_consumos_dia_viernes,KMeans_k3_profile,std_verano,0.200817255295214,0.3429783279519349,0.8516068506289586
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Enero,19.78022222222222,37.73728571428571,46.22929999999932
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Febrero,13.892333333333331,28.71314285714286,29.592
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Marzo,15.12277777777778,26.819857142857146,42.11099999999948
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Abril,13.161444444444443,25.928285714285717,39.052
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Mayo,17.648666666666667,30.88742857142857,41.089
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Junio,22.78977777777778,31.59957142857143,80.065
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Julio,19.461111111111112,31.00171428571429,68.682
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Agosto,19.039555555555555,28.54885714285714,65.202
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Septiembre,13.388555555555556,20.03157142857143,34.66959999999968
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Octubre,14.443444444444443,23.110000000000003,35.41759999999968
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Noviembre,18.921,34.688,53.17029999999932
,,resumen_consumos_dia_viernes,KMeans_k3_profile,Diciembre,16.810222222222222,30.185285714285715,47.36159999999916
,,resumen_consumos_dia_viernes,KMeans_k3_profile,total_mean_consumption,1235.4372899201928,2110.6659639482964,3521.538171769371
ABLD,1.0,resumen_consumos_estacion_invierno,KMeans_k3,,,,
AJVG,2.0,resumen_consumos_estacion_invierno,KMeans_k3,,,,
ATF,0.0,resumen_consumos_estacion_invierno,KMeans_k3,,,,
FJAG,2.0,resumen_consumos_estacion_invierno,KMeans_k3,,,,
FMB,1.0,resumen_consumos_estacion_invierno,KMeans_k3,,,,
GPC,0.0,resumen_consumos_estacion_invierno,KMeans_k3,,,,
JACL,0.0,resumen_consumos_estacion_invierno,KMeans_k3,,,,
JALG,1.0,resumen_consumos_estacion_invierno,KMeans_k3,,,,
JLG,0.0,resumen_consumos_estacion_invierno,KMeans_k3,,,,
JMM,1.0,resumen_consumos_estacion_invierno,KMeans_k3,,,,
LFZA,0.0,resumen_consumos_estacion_invierno,KMeans_k3,,,,
MANA,1.0,resumen_consumos_estacion_invierno,KMeans_k3,,,,
MBGV,1.0,resumen_consumos_estacion_invierno,KMeans_k3,,,,
MTTA,1.0,resumen_consumos_estacion_invierno,KMeans_k3,,,,
PAA,2.0,resumen_consumos_estacion_invierno,KMeans_k3,,,,
RFM,0.0,resumen_consumos_estacion_invierno,KMeans_k3,,,,
RTF,2.0,resumen_consumos_estacion_invierno,KMeans_k3,,,,
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,media_consumo,0.1464709876543209,0.2663752645502645,0.3846494212962957
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,std_consumo,0.1632321021780155,0.2716218710974512,0.4530944371340974
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,min_consumo,0.037,0.0397142857142857,0.0475249999999869
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,max_consumo,2.006833333333333,2.350285714285714,3.5420000000000003
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,percentil_25_consumo,0.0663333333333333,0.099,0.0935
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,percentil_50_consumo,0.1004999999999999,0.1728571428571428,0.1920124999999934
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,percentil_75_consumo,0.1572083333333333,0.3128928571428572,0.5226875
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,promedio_por_dia,0.1464709876543209,0.2663752645502645,0.3846494212962957
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,consumo_medio_diario,3.515303703703704,6.39300634920635,9.2315861111111
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,Mañana,0.1280462962962962,0.2043440476190476,0.3861318749999997
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,Mediodia,0.1814783950617283,0.3507997354497355,0.4677127777777764
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,Tarde,0.166049074074074,0.3169837301587301,0.4597163888888886
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,Noche,0.1736638888888888,0.3419325396825396,0.5560166666666667
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,Madrugada,0.092566049382716,0.1391944444444444,0.1363082870370367
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,sum_consumo,316.3773333333333,575.3705714285715,830.8427499999989
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,Lunes,0.1472142094017093,0.2811941391941391,0.3664875801282049
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,Martes,0.1426907051282051,0.2758727106227106,0.4091411858974353
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,Miércoles,0.1525432692307691,0.2626369047619047,0.4053440705128199
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,Jueves,0.1411907051282051,0.2495009157509157,0.3739169871794869
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,Viernes,0.140969017094017,0.2543704212454212,0.3481882211538449
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,Sábado,0.1530827546296295,0.2544196428571428,0.3917963541666664
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,Domingo,0.1481148504273503,0.2857124542124541,0.3982213141025635
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,Entre semana,0.1449215811965811,0.2647150183150182,0.3806156089743584
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,Fin de semana,0.1504994444444444,0.2706919047619047,0.3951373333333329
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,s_Mañana,46.09666666666666,73.56385714285715,139.00747499999989
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,s_Mediodia,97.99833333333332,189.43185714285715,252.56489999999928
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,s_Tarde,59.77766666666667,114.11414285714284,165.49789999999993
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,s_Noche,62.519000000000005,123.0957142857143,200.166
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,s_Madrugada,49.98566666666667,75.16499999999999,73.60647499999988
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,s_Lunes,45.93083333333334,87.73257142857143,114.34412499999992
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,s_Martes,44.5195,86.07228571428571,127.65204999999985
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,s_Miércoles,47.5935,81.94271428571429,126.4673499999998
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,s_Jueves,44.0515,77.8442857142857,116.66209999999997
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,s_Viernes,43.98233333333334,79.36357142857142,108.63472499999962
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,s_Sábado,44.08783333333333,73.27285714285713,112.83734999999994
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,s_Domingo,46.21183333333334,89.1422857142857,124.24504999999984
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,s_Entre semana,226.07766666666663,412.95542857142857,593.7603499999991
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,s_Fin de semana,90.29966666666668,162.41514285714285,237.08239999999975
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,s_invierno,316.3773333333333,575.3705714285715,830.842749999999
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,std_Mañana,0.0482331280239901,0.0941872482648523,0.1940530372691137
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,std_Mediodia,0.0597396673397738,0.0783032702609241,0.1376803839161773
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,std_Tarde,0.0351600288088214,0.0489267503276919,0.1133709133552593
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,std_Noche,0.0667751274890375,0.08465902475588,0.1103713001012525
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,std_Madrugada,0.0289699832370144,0.0318710078855378,0.0953026321373331
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,std_Lunes,0.1569367162029631,0.2720033335202904,0.4267496046459242
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,std_Martes,0.1546499911143405,0.2750523197474636,0.4598414488194013
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,std_Miércoles,0.1658539510029766,0.2511671306316462,0.4770680566618593
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,std_Jueves,0.1419162107958789,0.2359856742810734,0.4371743536604445
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,std_Viernes,0.1485574423179156,0.2574314000804281,0.4509122802476023
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,std_Sábado,0.1881773023477798,0.267288263267663,0.4290481995507053
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,std_Domingo,0.1461140251162065,0.3164445569312368,0.4491858949171174
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,std_Entre semana,0.1567090683107991,0.2611143183664949,0.4533989456878691
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,std_Fin de semana,0.1730618222816781,0.2952592650658704,0.439646776741889
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,std_invierno,0.1632321021780156,0.2716218710974513,0.4530944371340976
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,Enero,108.03533333333333,202.432,287.82764999999966
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,Febrero,96.8315,166.80457142857145,252.85104999999973
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,Diciembre,111.5105,206.134,290.1640499999996
,,resumen_consumos_estacion_invierno,KMeans_k3_profile,total_mean_consumption,1908.5004695881423,3469.1892413643936,5010.509837306496
ABLD,1.0,resumen_consumos_estacion_otoño,KMeans_k3,,,,
AJVG,1.0,resumen_consumos_estacion_otoño,KMeans_k3,,,,
ATF,0.0,resumen_consumos_estacion_otoño,KMeans_k3,,,,
FJAG,2.0,resumen_consumos_estacion_otoño,KMeans_k3,,,,
FMB,1.0,resumen_consumos_estacion_otoño,KMeans_k3,,,,
GPC,0.0,resumen_consumos_estacion_otoño,KMeans_k3,,,,
JACL,0.0,resumen_consumos_estacion_otoño,KMeans_k3,,,,
JALG,1.0,resumen_consumos_estacion_otoño,KMeans_k3,,,,
JLG,0.0,resumen_consumos_estacion_otoño,KMeans_k3,,,,
JMM,1.0,resumen_consumos_estacion_otoño,KMeans_k3,,,,
LFZA,0.0,resumen_consumos_estacion_otoño,KMeans_k3,,,,
MANA,1.0,resumen_consumos_estacion_otoño,KMeans_k3,,,,
MBGV,1.0,resumen_consumos_estacion_otoño,KMeans_k3,,,,
MTTA,1.0,resumen_consumos_estacion_otoño,KMeans_k3,,,,
PAA,1.0,resumen_consumos_estacion_otoño,KMeans_k3,,,,
RFM,0.0,resumen_consumos_estacion_otoño,KMeans_k3,,,,
RTF,1.0,resumen_consumos_estacion_otoño,KMeans_k3,,,,
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,media_consumo,0.1316266025641025,0.2430363095238094,0.3375560439560429
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,std_consumo,0.1267047201576974,0.2541070673296448,0.3381941640770383
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,min_consumo,0.0343333333333333,0.0503,0.0530999999999473
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,max_consumo,1.4301666666666666,2.1684,4.491
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,percentil_25_consumo,0.0684583333333333,0.0853,0.165
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,percentil_50_consumo,0.0966666666666666,0.1486,0.234
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,percentil_75_consumo,0.14375,0.293325,0.37725
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,promedio_por_dia,0.1316266025641025,0.2430363095238094,0.3375560439560429
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,consumo_medio_diario,3.159038461538461,5.832871428571428,8.101345054945028
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,Mañana,0.1296858974358974,0.2238315934065934,0.3128829670329665
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,Mediodia,0.1545094627594627,0.3056675824175824,0.4405836996336961
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,Tarde,0.1438072344322344,0.2827467032967032,0.4738112637362633
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,Noche,0.154290293040293,0.3066994505494505,0.349260989010989
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,Madrugada,0.0868349336854771,0.1243671728513032,0.1523586186760099
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,sum_consumo,287.4725,530.7913,737.2223999999977
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,Lunes,0.1291036324786324,0.2345862179487179,0.3062564102564102
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,Martes,0.1275870726495726,0.2439442307692307,0.3518519230769217
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,Miércoles,0.1308493589743589,0.2367224358974358,0.3048602564102557
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,Jueves,0.1316212606837606,0.2461685897435897,0.2925374999999988
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,Viernes,0.1303878205128204,0.2312493589743589,0.3950560897435855
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,Sábado,0.1387617521367521,0.2497788461538461,0.3318301282051282
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,Domingo,0.1330753205128204,0.2588044871794871,0.3805
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,Entre semana,0.129909829059829,0.2385341666666666,0.3301124358974344
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,Fin de semana,0.1359185363247863,0.2542916666666666,0.3561650641025641
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,s_Mañana,47.205666666666666,81.4747,113.88939999999978
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,s_Mediodia,84.36216666666667,166.8945,240.55869999999803
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,s_Tarde,52.34583333333333,102.9198,172.46729999999985
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,s_Noche,56.16166666666667,111.6386,127.131
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,s_Madrugada,47.39716666666667,67.86370000000001,83.176
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,s_Lunes,40.28033333333334,73.1909,95.552
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,s_Martes,39.80716666666667,76.1106,109.7777999999996
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,s_Miércoles,40.825,73.8574,95.1163999999998
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,s_Jueves,41.06583333333334,76.80460000000001,91.27169999999964
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,s_Viernes,40.681,72.1498,123.25749999999869
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,s_Sábado,43.29366666666667,77.931,103.531
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,s_Domingo,41.5195,80.747,118.716
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,s_Entre semana,202.65933333333336,372.1133,514.9753999999976
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,s_Fin de semana,84.81316666666667,158.678,222.247
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,s_otoño,287.4725,530.7913,737.2223999999977
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,std_Mañana,0.0379179346255403,0.0553625669110584,0.2726613138108326
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,std_Mediodia,0.048053182424874,0.0804168910001074,0.0523920606076146
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,std_Tarde,0.0313045820210286,0.0495083142275299,0.1167693309838043
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,std_Noche,0.0313680493122798,0.0851305696047693,0.0468023935484227
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,std_Madrugada,0.0120330699132652,0.0394590578829451,0.0229798251759756
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,std_Lunes,0.1200363903387767,0.2310270190530405,0.3610916793882222
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,std_Martes,0.1102084581598705,0.2436830505707436,0.3927838766527302
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,std_Miércoles,0.112430460931104,0.2319791470130552,0.2070252710484083
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,std_Jueves,0.1199567096778181,0.2471789866655569,0.1972804777903834
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,std_Viernes,0.1226084044931139,0.2320506103555049,0.4965390024231975
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,std_Sábado,0.1480757988339331,0.2785400861242743,0.2933859874129521
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,std_Domingo,0.1354852948323448,0.2856861438237136,0.3070318018238334
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,std_Entre semana,0.1188331347172423,0.239126980446084,0.3517775551569695
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,std_Fin de semana,0.1431996914659736,0.2835163231732515,0.3010321143429824
,,resumen_consumos_estacion_otoño,KMeans_k3_profile,std_otoño,0.1267047201576974,0.2541070673296448,0.3381941640770383
